"...1","Date","EUR_EUR","CAL_EUR","NZ_EUR","Hubei_EUR"
3025,2013-04-10,4.29,NA,1.378943958,NA
3026,2013-04-11,4.26,NA,1.417970674,NA
3027,2013-04-12,4.67,NA,1.430979579,NA
3030,2013-04-15,4.72,NA,1.463501842,NA
3031,2013-04-16,3.02,NA,1.476510748,NA
3032,2013-04-17,2.68,NA,1.476510748,NA
3033,2013-04-18,2.99,NA,1.378943958,NA
3034,2013-04-19,3.02,NA,1.365935053,NA
3037,2013-04-22,2.83,NA,1.365935053,NA
3038,2013-04-23,3.02,NA,1.300890527,NA
3039,2013-04-24,2.95,NA,1.300890527,NA
3040,2013-04-25,2.92,NA,NA,NA
3041,2013-04-26,3.06,NA,1.300890527,NA
3044,2013-04-29,3.25,NA,1.300890527,NA
3045,2013-04-30,3.08,NA,1.281377169,NA
3046,2013-05-01,NA,NA,1.241683391,NA
3047,2013-05-02,3.04,NA,1.273521426,NA
3048,2013-05-03,3.72,NA,1.273521426,NA
3051,2013-05-06,3.84,NA,1.273521426,NA
3052,2013-05-07,3.71,NA,1.273521426,NA
3053,2013-05-08,3.47,NA,1.292624248,NA
3054,2013-05-09,NA,NA,1.292624248,NA
3055,2013-05-10,3.32,NA,1.286256641,NA
3058,2013-05-13,3.23,NA,1.286256641,NA
3059,2013-05-14,3.47,NA,1.254418605,NA
3060,2013-05-15,3.61,NA,1.254418605,NA
3061,2013-05-16,3.65,10.78412493,1.254418605,NA
3062,2013-05-17,3.51,NA,1.254418605,NA
3065,2013-05-20,NA,NA,1.254418605,NA
3066,2013-05-21,3.52,NA,1.260786212,NA
3067,2013-05-22,3.3,NA,1.260786212,NA
3068,2013-05-23,3.37,NA,1.260786212,NA
3069,2013-05-24,3.53,NA,1.260786212,NA
3072,2013-05-27,3.46,NA,1.260786212,NA
3073,2013-05-28,3.6,NA,1.254418605,NA
3074,2013-05-29,3.73,NA,1.209845355,NA
3075,2013-05-30,3.76,NA,1.209845355,NA
3076,2013-05-31,3.91,NA,1.209845355,NA
3079,2013-06-03,3.89,NA,NA,NA
3080,2013-06-04,3.92,NA,1.151205064,NA
3081,2013-06-05,3.89,NA,1.22915124,NA
3082,2013-06-06,3.96,NA,1.223155381,NA
3083,2013-06-07,4.08,NA,1.079254748,NA
3086,2013-06-10,4.02,NA,1.109234046,NA
3087,2013-06-11,4.16,NA,1.049275449,NA
3088,2013-06-12,4.47,NA,1.049275449,NA
3089,2013-06-13,4.39,NA,1.079254748,NA
3090,2013-06-14,4.74,NA,1.049275449,NA
3093,2013-06-17,4.54,NA,1.067263028,NA
3094,2013-06-18,4.6,NA,1.061267168,NA
3095,2013-06-19,4.33,NA,1.067263028,NA
3096,2013-06-20,4.35,NA,1.067263028,NA
3097,2013-06-21,4.34,NA,1.049275449,NA
3100,2013-06-24,4.11,NA,1.061267168,NA
3101,2013-06-25,4.25,NA,1.073258888,NA
3102,2013-06-26,4.38,NA,1.097242327,NA
3103,2013-06-27,4.4,NA,1.109234046,NA
3104,2013-06-28,4.15,NA,1.139213345,NA
3107,2013-07-01,4.21,NA,1.145262147,NA
3108,2013-07-02,4.25,NA,1.145262147,NA
3109,2013-07-03,4.66,NA,1.163345233,NA
3110,2013-07-04,4.53,NA,1.163345233,NA
3111,2013-07-05,4.24,NA,1.175400624,NA
3114,2013-07-08,4.21,NA,1.175400624,NA
3115,2013-07-09,4.14,NA,1.175400624,NA
3116,2013-07-10,4.02,NA,1.235677579,NA
3117,2013-07-11,4.09,NA,1.265816057,NA
3118,2013-07-12,4.03,NA,1.265816057,NA
3121,2013-07-15,4.01,NA,1.265816057,NA
3122,2013-07-16,4.1,NA,1.265816057,NA
3123,2013-07-17,4.12,NA,1.265816057,NA
3124,2013-07-18,4.11,NA,1.265816057,NA
3125,2013-07-19,4.17,NA,1.265816057,NA
3128,2013-07-22,4.2,NA,1.265816057,NA
3129,2013-07-23,4.25,NA,1.265816057,NA
3130,2013-07-24,4.27,NA,1.265816057,NA
3131,2013-07-25,4.28,NA,1.259788361,NA
3132,2013-07-26,4.29,NA,1.265816057,NA
3135,2013-07-29,4.3,NA,1.265816057,NA
3136,2013-07-30,4.26,NA,1.265816057,NA
3137,2013-07-31,4.3,NA,1.295954534,NA
3138,2013-08-01,4.31,NA,1.279765052,NA
3139,2013-08-02,4.37,NA,1.279765052,NA
3142,2013-08-05,4.4,NA,1.339289008,NA
3143,2013-08-06,4.52,NA,1.369050985,NA
3144,2013-08-07,4.47,NA,1.369050985,NA
3145,2013-08-08,4.51,NA,1.369050985,NA
3146,2013-08-09,4.43,NA,1.517860875,NA
3149,2013-08-12,4.29,NA,1.517860875,NA
3150,2013-08-13,4.29,NA,1.547622853,NA
3151,2013-08-14,4.33,NA,1.547622853,NA
3152,2013-08-15,4.33,NA,1.589289622,NA
3153,2013-08-16,4.34,9.181411774,1.589289622,NA
3156,2013-08-19,4.31,NA,1.666670765,NA
3157,2013-08-20,4.33,NA,1.666670765,NA
3158,2013-08-21,4.32,NA,1.666670765,NA
3159,2013-08-22,4.48,NA,1.785718677,NA
3160,2013-08-23,4.41,NA,2.035719291,NA
3163,2013-08-26,4.43,NA,2.886911861,NA
3164,2013-08-27,4.54,NA,2.767863949,NA
3165,2013-08-28,4.59,NA,2.738101971,NA
3166,2013-08-29,4.58,NA,2.678578015,NA
3167,2013-08-30,4.56,NA,2.529768125,NA
3170,2013-09-02,4.49,NA,2.562698158,NA
3171,2013-09-03,4.39,NA,2.373995919,NA
3172,2013-09-04,4.53,NA,2.477477792,NA
3173,2013-09-05,4.95,NA,2.556610989,NA
3174,2013-09-06,5.45,NA,2.61748268,NA
3177,2013-09-09,5.29,NA,2.61748268,NA
3178,2013-09-10,5.13,NA,2.556610989,NA
3179,2013-09-11,5.25,NA,2.434867609,NA
3180,2013-09-12,5.58,NA,2.434867609,NA
3181,2013-09-13,5.39,NA,2.67835437,NA
3184,2013-09-16,5.46,NA,2.80009775,NA
3185,2013-09-17,5.65,NA,2.80009775,NA
3186,2013-09-18,5.5,NA,2.921841131,NA
3187,2013-09-19,5.33,NA,2.982712821,NA
3188,2013-09-20,5.33,NA,2.952276976,NA
3191,2013-09-23,5.4,NA,2.921841131,NA
3192,2013-09-24,5.37,NA,2.73922606,NA
3193,2013-09-25,5.37,NA,2.73922606,NA
3194,2013-09-26,5.46,NA,2.73922606,NA
3195,2013-09-27,5.37,NA,2.73922606,NA
3198,2013-09-30,5.01,NA,2.73922606,NA
3199,2013-10-01,5.13,NA,2.694295353,NA
3200,2013-10-02,5.26,NA,2.694295353,NA
3201,2013-10-03,NA,NA,2.54121039,NA
3202,2013-10-04,5.07,NA,2.54121039,NA
3205,2013-10-07,4.98,NA,2.54121039,NA
3206,2013-10-08,4.85,NA,2.571827383,NA
3207,2013-10-09,4.77,NA,2.633061368,NA
3208,2013-10-10,4.7,NA,2.633061368,NA
3209,2013-10-11,4.58,NA,2.633061368,NA
3212,2013-10-14,4.8,NA,2.602444375,NA
3213,2013-10-15,4.94,NA,2.571827383,NA
3214,2013-10-16,5.32,NA,2.449359412,NA
3215,2013-10-17,5.16,NA,2.449359412,NA
3216,2013-10-18,5.11,NA,2.41874242,NA
3219,2013-10-21,4.57,NA,2.41874242,NA
3220,2013-10-22,4.68,NA,2.388125427,NA
3221,2013-10-23,4.6,NA,2.388125427,NA
3222,2013-10-24,4.55,NA,2.326891442,NA
3223,2013-10-25,4.96,NA,2.296274449,NA
3226,2013-10-28,4.81,NA,NA,NA
3227,2013-10-29,5.07,NA,2.265657456,NA
3228,2013-10-30,4.94,NA,2.235040464,NA
3229,2013-10-31,4.81,NA,2.235040464,NA
3230,2013-11-01,4.58,NA,2.205197894,NA
3233,2013-11-04,4.56,NA,2.162319046,NA
3234,2013-11-05,4.76,NA,2.143942397,NA
3235,2013-11-06,4.76,NA,2.113314649,NA
3236,2013-11-07,4.8,NA,2.113314649,NA
3237,2013-11-08,4.47,NA,2.113314649,NA
3240,2013-11-11,4.55,NA,2.143942397,NA
3241,2013-11-12,4.6,NA,2.021431403,NA
3242,2013-11-13,4.64,NA,2.021431403,NA
3243,2013-11-14,4.58,NA,1.898920409,NA
3244,2013-11-15,4.5,NA,1.929548157,NA
3247,2013-11-18,4.33,NA,1.911171508,NA
3248,2013-11-19,4.41,8.508175373,1.929548157,NA
3249,2013-11-20,4.46,NA,1.947924807,NA
3250,2013-11-21,4.4,NA,2.033682502,NA
3251,2013-11-22,4.4,NA,2.021431403,NA
3254,2013-11-25,4.4,NA,2.052059152,NA
3255,2013-11-26,4.46,NA,2.113314649,NA
3256,2013-11-27,4.44,NA,2.143942397,NA
3257,2013-11-28,4.42,NA,2.205197894,NA
3258,2013-11-29,4.34,NA,2.511475379,NA
3261,2013-12-02,4.48,NA,2.431850383,NA
3262,2013-12-03,4.48,NA,2.371804695,NA
3263,2013-12-04,4.48,NA,2.341781851,NA
3264,2013-12-05,4.64,NA,2.281736162,NA
3265,2013-12-06,4.78,NA,2.281736162,NA
3268,2013-12-09,4.88,NA,2.221690474,NA
3269,2013-12-10,5,NA,2.221690474,NA
3270,2013-12-11,4.88,NA,2.221690474,NA
3271,2013-12-12,4.88,NA,2.161644785,NA
3272,2013-12-13,4.78,NA,2.101599097,NA
3275,2013-12-16,4.64,NA,2.101599097,NA
3276,2013-12-17,4.88,NA,2.071576252,NA
3277,2013-12-18,4.87,NA,2.071576252,NA
3278,2013-12-19,4.96,NA,1.921462031,NA
3279,2013-12-20,4.76,NA,1.921462031,NA
3282,2013-12-23,4.77,NA,1.921462031,NA
3283,2013-12-24,NA,NA,1.891439187,NA
3284,2013-12-25,NA,NA,NA,NA
3285,2013-12-26,NA,NA,NA,NA
3286,2013-12-27,4.91,NA,1.891439187,NA
3289,2013-12-30,4.91,NA,1.891439187,NA
3290,2013-12-31,NA,NA,1.891439187,NA
3291,2014-01-01,NA,NA,NA,NA
3292,2014-01-02,4.74,NA,NA,NA
3293,2014-01-03,4.71,NA,1.916875934,NA
3296,2014-01-06,4.65,NA,1.916875934,NA
3297,2014-01-07,4.67,NA,1.916875934,NA
3298,2014-01-08,4.6,NA,1.916875934,NA
3299,2014-01-09,4.51,NA,1.916875934,NA
3300,2014-01-10,4.5,NA,1.947302536,NA
3303,2014-01-13,4.61,NA,1.989899779,NA
3304,2014-01-14,4.82,NA,2.01424106,NA
3305,2014-01-15,4.8,NA,2.038582342,NA
3306,2014-01-16,5.07,NA,2.038582342,NA
3307,2014-01-17,5.07,NA,2.069008944,NA
3310,2014-01-20,4.92,NA,NA,NA
3311,2014-01-21,5.02,NA,2.069008944,NA
3312,2014-01-22,5.11,NA,2.069008944,NA
3313,2014-01-23,5.03,NA,2.142032789,NA
3314,2014-01-24,5.25,NA,2.129862149,NA
3317,2014-01-27,5.39,NA,NA,NA
3318,2014-01-28,5.51,NA,2.099435546,NA
3319,2014-01-29,5.49,NA,2.038582342,NA
3320,2014-01-30,5.7,NA,1.977729138,NA
3321,2014-01-31,5.55,NA,1.965558497,NA
3324,2014-02-03,5.82,NA,1.959910296,NA
3325,2014-02-04,5.81,NA,1.959910296,NA
3326,2014-02-05,6.05,NA,1.959910296,NA
3327,2014-02-06,6.44,NA,NA,NA
3328,2014-02-07,6.44,NA,1.972045963,NA
3331,2014-02-10,6.39,NA,1.953842462,NA
3332,2014-02-11,6.23,NA,1.953842462,NA
3333,2014-02-12,6.34,NA,1.972045963,NA
3334,2014-02-13,6.38,NA,2.002385132,NA
3335,2014-02-14,6.57,NA,2.032724301,NA
3338,2014-02-17,6.78,NA,2.032724301,NA
3339,2014-02-18,6.73,NA,2.032724301,NA
3340,2014-02-19,6.9,8.405022513,2.002385132,NA
3341,2014-02-20,6.99,NA,2.063063469,NA
3342,2014-02-21,7.11,NA,2.063063469,NA
3345,2014-02-24,6.98,NA,2.063063469,NA
3346,2014-02-25,6.2,NA,2.063063469,NA
3347,2014-02-26,6.49,NA,1.911367626,NA
3348,2014-02-27,6.5,NA,1.941706795,NA
3349,2014-02-28,7.05,NA,1.881028457,NA
3352,2014-03-03,6.58,NA,1.910157857,NA
3353,2014-03-04,6.8,NA,1.879348859,NA
3354,2014-03-05,6.77,NA,1.879348859,NA
3355,2014-03-06,6.79,NA,1.879348859,NA
3356,2014-03-07,6.91,NA,1.879348859,NA
3359,2014-03-10,6.89,NA,1.879348859,NA
3360,2014-03-11,6.82,NA,1.879348859,NA
3361,2014-03-12,6.49,NA,1.786921866,NA
3362,2014-03-13,6.42,NA,1.768436467,NA
3363,2014-03-14,6.3,NA,1.848539861,NA
3366,2014-03-17,5.88,NA,1.848539861,NA
3367,2014-03-18,5.78,NA,1.86086346,NA
3368,2014-03-19,5.96,NA,1.86086346,NA
3369,2014-03-20,6,NA,1.879348859,NA
3370,2014-03-21,6.17,NA,1.891672458,NA
3373,2014-03-24,5.85,NA,1.891672458,NA
3374,2014-03-25,5.85,NA,1.891672458,NA
3375,2014-03-26,5.79,NA,1.885510658,NA
3376,2014-03-27,5.24,NA,1.885510658,NA
3377,2014-03-28,4.35,NA,1.910157857,NA
3380,2014-03-31,4.63,NA,1.910157857,NA
3381,2014-04-01,5.04,NA,1.915890384,NA
3382,2014-04-02,4.82,NA,1.909649699,2.470085555
3383,2014-04-03,4.82,NA,1.915890384,2.846474229
3384,2014-04-04,4.69,NA,1.915890384,3.129906766
3387,2014-04-07,4.97,NA,1.915890384,NA
3388,2014-04-08,4.86,NA,1.909649699,3.123818739
3389,2014-04-09,4.92,NA,1.909649699,2.948263655
3390,2014-04-10,5.08,NA,1.915890384,2.909746205
3391,2014-04-11,5.23,NA,1.903409013,2.916838544
3394,2014-04-14,5.25,NA,1.903409013,2.877069382
3395,2014-04-15,5.55,NA,1.909649699,2.979224265
3396,2014-04-16,5.42,NA,1.903409013,2.958474514
3397,2014-04-17,5.53,NA,1.915890384,2.908706614
3398,2014-04-18,NA,NA,NA,2.949152952
3401,2014-04-21,NA,NA,NA,2.922563262
3402,2014-04-22,5.66,NA,1.903409013,2.912384319
3403,2014-04-23,5.67,NA,1.915890384,2.873935325
3404,2014-04-24,5.71,NA,1.915890384,2.835603912
3405,2014-04-25,5.06,NA,NA,2.857225381
3408,2014-04-28,5.19,NA,1.928371755,2.881045215
3409,2014-04-29,5.42,NA,1.872205587,2.852709303
3410,2014-04-30,5.4,NA,1.884686957,2.864754052
3411,2014-05-01,NA,NA,1.893430707,NA
3412,2014-05-02,5.17,NA,1.912239621,NA
3415,2014-05-05,5.22,NA,1.912239621,2.858748725
3416,2014-05-06,5.22,NA,1.912239621,2.815763267
3417,2014-05-07,5.12,NA,1.912239621,2.808844587
3418,2014-05-08,5.13,NA,1.94985745,2.804003044
3419,2014-05-09,5.24,NA,1.94985745,2.804163218
3422,2014-05-12,5.3,NA,1.956127088,2.790425886
3423,2014-05-13,5.28,NA,1.98120564,2.788312279
3424,2014-05-14,5.11,NA,1.974936002,2.80267678
3425,2014-05-15,4.77,NA,1.937318173,2.837249354
3426,2014-05-16,4.79,8.374512354,2.44515886,2.831158554
3429,2014-05-19,4.7,NA,2.601899812,2.829444293
3430,2014-05-20,4.84,NA,2.633248003,2.839451842
3431,2014-05-21,5.12,NA,2.570551622,2.813986151
3432,2014-05-22,5.16,NA,2.695944384,2.872905172
3433,2014-05-23,5.11,NA,2.758640765,2.824650254
3436,2014-05-26,5.1,NA,2.884033527,2.823383323
3437,2014-05-27,5.16,NA,2.915381717,2.822517062
3438,2014-05-28,5.18,NA,3.260211813,2.822660265
3439,2014-05-29,5.21,NA,3.228863622,2.801998346
3440,2014-05-30,5.09,NA,3.134819051,2.825234662
3443,2014-06-02,5.15,NA,NA,NA
3444,2014-06-03,5.42,NA,3.171421148,2.859934427
3445,2014-06-04,5.39,NA,3.171421148,2.865237038
3446,2014-06-05,5.51,NA,3.20313536,2.861029955
3447,2014-06-06,5.45,NA,3.12067841,2.823161376
3450,2014-06-09,5.51,NA,3.107992726,2.835236036
3451,2014-06-10,5.48,NA,3.107992726,2.830256686
3452,2014-06-11,5.35,NA,3.107992726,2.825557917
3453,2014-06-12,5.54,NA,2.98113588,2.811022255
3454,2014-06-13,5.65,NA,2.98113588,2.79565196
3457,2014-06-16,5.64,NA,2.98113588,2.79496353
3458,2014-06-17,5.71,NA,2.600565342,2.731451756
3459,2014-06-18,5.66,NA,2.663993765,2.735440633
3460,2014-06-19,5.52,NA,2.663993765,2.738578355
3461,2014-06-20,5.65,NA,2.663993765,2.739474904
3464,2014-06-23,5.78,NA,2.632279553,2.737789714
3465,2014-06-24,5.75,NA,2.632279553,2.761269613
3466,2014-06-25,5.71,NA,2.663993765,2.754574017
3467,2014-06-26,5.71,NA,2.663993765,2.715810523
3468,2014-06-27,5.78,NA,2.663993765,2.703516554
3471,2014-06-30,5.81,NA,2.663993765,2.717292722
3472,2014-07-01,5.98,NA,2.697721105,2.727652548
3473,2014-07-02,6.07,NA,2.697721105,2.743479166
3474,2014-07-03,5.97,NA,2.697721105,2.739686249
3475,2014-07-04,5.63,NA,2.697721105,2.725623648
3478,2014-07-07,5.52,NA,2.665605378,2.748744235
3479,2014-07-08,5.72,NA,2.665605378,2.78071738
3480,2014-07-09,5.78,NA,2.665605378,2.783858458
3481,2014-07-10,5.68,NA,2.665605378,2.788138141
3482,2014-07-11,5.72,NA,2.665605378,2.830445973
3485,2014-07-14,5.87,NA,2.63348965,2.875440888
3486,2014-07-15,5.86,NA,2.614220214,2.890716177
3487,2014-07-16,6.01,NA,2.582104486,2.875840788
3488,2014-07-17,6.13,NA,2.569258195,2.868733188
3489,2014-07-18,5.98,NA,2.537142468,2.862678396
3492,2014-07-21,6.03,NA,2.569258195,2.81949043
3493,2014-07-22,6.13,NA,2.569258195,2.828450338
3494,2014-07-23,6.15,NA,2.549988759,2.81759531
3495,2014-07-24,6.02,NA,2.537142468,2.552247773
3496,2014-07-25,6.13,NA,2.569258195,2.727571557
3499,2014-07-28,6.17,NA,2.569258195,2.722869982
3500,2014-07-29,6.01,NA,2.549988759,2.858941892
3501,2014-07-30,6.1,NA,2.549988759,2.814729453
3502,2014-07-31,6.19,NA,2.50502674,2.82602185
3503,2014-08-01,6.26,NA,2.501969507,2.856116658
3506,2014-08-04,6.24,NA,2.501969507,2.813113464
3507,2014-08-05,6.18,NA,2.501969507,2.81679669
3508,2014-08-06,6.19,NA,2.501969507,2.811584902
3509,2014-08-07,5.94,NA,2.501969507,2.739543053
3510,2014-08-08,5.93,NA,2.501969507,2.808678506
3513,2014-08-11,6.06,NA,2.501969507,2.805357374
3514,2014-08-12,6.04,NA,2.501969507,2.747815777
3515,2014-08-13,6.17,NA,2.470299007,2.775797651
3516,2014-08-14,6.14,NA,2.438628507,2.753987691
3517,2014-08-15,6.36,NA,2.438628507,2.782034866
3520,2014-08-18,6.34,8.636165328,2.438628507,2.748512303
3521,2014-08-19,6.42,NA,2.438628507,2.749483242
3522,2014-08-20,6.38,NA,2.438628507,2.757742595
3523,2014-08-21,6.32,NA,2.406958007,2.793074556
3524,2014-08-22,6.34,NA,2.406958007,2.718527288
3527,2014-08-25,6.31,NA,2.406958007,2.765150376
3528,2014-08-26,6.3,NA,2.470299007,2.798760152
3529,2014-08-27,6.35,NA,2.533640007,2.753136773
3530,2014-08-28,6.43,NA,2.533640007,2.81976958
3531,2014-08-29,6.38,NA,2.691992507,2.882104222
3534,2014-09-01,6.38,NA,2.690261671,2.996392993
3535,2014-09-02,6.38,NA,2.753561946,2.989911781
3536,2014-09-03,6.32,NA,2.753561946,3.007787606
3537,2014-09-04,6.1,NA,2.753561946,3.003034788
3538,2014-09-05,6.22,NA,2.753561946,3.017021376
3541,2014-09-08,6.27,NA,2.753561946,NA
3542,2014-09-09,6.12,NA,2.816862221,3.009129205
3543,2014-09-10,6.07,NA,2.848512358,3.024094218
3544,2014-09-11,6.1,NA,2.848512358,3.036113391
3545,2014-09-12,6.03,NA,2.848512358,3.046336034
3548,2014-09-15,5.92,NA,2.848512358,3.025187062
3549,2014-09-16,5.79,NA,2.816862221,3.058464556
3550,2014-09-17,5.88,NA,2.848512358,3.056985782
3551,2014-09-18,5.98,NA,2.816862221,3.049676365
3552,2014-09-19,6.01,NA,2.816862221,3.085737375
3555,2014-09-22,6,NA,2.816862221,3.084499468
3556,2014-09-23,5.66,NA,2.797872138,3.087826718
3557,2014-09-24,5.81,NA,2.797872138,3.085065178
3558,2014-09-25,5.79,NA,2.797872138,3.081378114
3559,2014-09-26,5.91,NA,2.797872138,3.093286654
3562,2014-09-29,5.76,NA,2.797872138,3.130168694
3563,2014-09-30,5.82,NA,2.721911809,3.149009628
3564,2014-10-01,5.79,NA,2.71352443,NA
3565,2014-10-02,5.66,NA,2.701105554,NA
3566,2014-10-03,5.64,NA,2.701105554,NA
3569,2014-10-06,5.64,NA,2.701105554,NA
3570,2014-10-07,5.7,NA,2.701105554,NA
3571,2014-10-08,6.04,NA,2.701105554,3.223095892
3572,2014-10-09,6.1,NA,2.732152744,3.250032519
3573,2014-10-10,6.02,NA,2.732152744,3.311700298
3576,2014-10-13,6.04,NA,2.74457162,3.273311626
3577,2014-10-14,6.07,NA,2.732152744,3.317651086
3578,2014-10-15,6.14,NA,2.763199934,3.310863854
3579,2014-10-16,6.19,NA,2.732152744,3.290581889
3580,2014-10-17,6.12,NA,2.701105554,3.277398235
3583,2014-10-20,6.1,NA,2.670058363,3.304992841
3584,2014-10-21,6.16,NA,2.732152744,3.289922418
3585,2014-10-22,6.21,NA,2.732152744,3.159615582
3586,2014-10-23,6.32,NA,2.74457162,3.220588445
3587,2014-10-24,6.38,NA,2.74457162,3.206153099
3590,2014-10-27,6.29,NA,NA,3.230267057
3591,2014-10-28,6.17,NA,NA,3.220238515
3592,2014-10-29,6.4,NA,2.701105554,3.2289321
3593,2014-10-30,6.4,NA,2.670058363,3.218860141
3594,2014-10-31,6.33,NA,2.701105554,3.22195957
3597,2014-11-03,6.55,NA,2.763037225,3.3304937
3598,2014-11-04,6.47,NA,2.731639075,3.298943031
3599,2014-11-05,6.63,NA,2.744198335,3.300154602
3600,2014-11-06,6.63,NA,2.744198335,3.275345096
3601,2014-11-07,6.73,NA,2.731639075,3.253189021
3604,2014-11-10,6.7,NA,2.744198335,3.262295912
3605,2014-11-11,6.79,NA,2.744198335,NA
3606,2014-11-12,6.83,NA,2.668842775,3.174672147
3607,2014-11-13,6.78,NA,2.668842775,3.227475378
3608,2014-11-14,6.61,NA,2.731639075,3.174021889
3611,2014-11-17,6.88,NA,2.763037225,3.188241388
3612,2014-11-18,7.02,NA,2.731639075,3.190468085
3613,2014-11-19,7.03,NA,2.712800185,3.17103998
3614,2014-11-20,6.95,NA,2.712800185,3.184523259
3615,2014-11-21,6.98,NA,2.712800185,3.149202987
3618,2014-11-24,7.05,NA,2.681402035,3.151194687
3619,2014-11-25,7.12,9.701576306,2.681402035,3.132028866
3620,2014-11-26,7.17,NA,2.681402035,3.152875125
3621,2014-11-27,7.09,NA,2.712800185,3.161164739
3622,2014-11-28,7.03,NA,2.763037225,3.161875477
3625,2014-12-01,7.07,NA,2.770299834,3.213064473
3626,2014-12-02,6.86,NA,3.053625953,3.205310536
3627,2014-12-03,6.9,NA,3.085106633,3.206102846
3628,2014-12-04,6.84,NA,3.116587313,3.225686742
3629,2014-12-05,6.66,NA,3.116587313,3.206818998
3632,2014-12-08,6.67,NA,3.116587313,3.156874193
3633,2014-12-09,6.74,NA,3.525836152,3.229105014
3634,2014-12-10,6.54,NA,3.305471393,3.216682518
3635,2014-12-11,6.71,NA,3.462874792,3.21654876
3636,2014-12-12,6.66,NA,3.399913432,3.219325515
3639,2014-12-15,6.87,NA,3.399913432,3.215776388
3640,2014-12-16,6.89,NA,3.462874792,3.19808394
3641,2014-12-17,6.97,NA,3.399913432,3.21863229
3642,2014-12-18,7.03,NA,3.494355472,3.180560796
3643,2014-12-19,7.05,NA,3.494355472,3.189917699
3646,2014-12-22,7.09,NA,3.525836152,3.195954322
3647,2014-12-23,7.24,NA,3.620278192,3.194383888
3648,2014-12-24,NA,NA,3.620278192,3.186982704
3649,2014-12-25,NA,NA,NA,3.190001031
3650,2014-12-26,NA,NA,NA,3.182331654
3653,2014-12-29,7.24,NA,3.935084991,3.197455629
3654,2014-12-30,7.2,NA,4.029527031,3.188402818
3655,2014-12-31,NA,NA,4.029527031,3.178968242
3656,2015-01-01,NA,NA,NA,NA
3657,2015-01-02,7.01,NA,NA,NA
3660,2015-01-05,6.91,NA,3.944471518,3.378416161
3661,2015-01-06,6.78,NA,3.990490353,3.400558368
3662,2015-01-07,6.77,NA,3.944471518,3.380980397
3663,2015-01-08,6.81,NA,4.01021271,3.405669077
3664,2015-01-09,6.71,NA,4.01021271,3.395524366
3667,2015-01-12,6.71,NA,3.924749161,3.387816852
3668,2015-01-13,7.29,NA,3.944471518,3.397045362
3669,2015-01-14,7.17,NA,4.043083306,3.386243602
3670,2015-01-15,7.14,NA,3.944471518,3.385157966
3671,2015-01-16,7.13,NA,3.977342114,3.375761698
3674,2015-01-19,7.22,NA,NA,3.364332209
3675,2015-01-20,7.17,NA,3.944471518,3.375483041
3676,2015-01-21,7.3,NA,3.944471518,3.38384192
3677,2015-01-22,6.79,NA,3.944471518,3.342581601
3678,2015-01-23,6.8,NA,3.944471518,3.384275911
3681,2015-01-26,6.85,NA,NA,3.380311712
3682,2015-01-27,6.83,NA,3.911600922,3.383258113
3683,2015-01-28,6.95,NA,3.944471518,3.38204145
3684,2015-01-29,7.06,NA,3.977342114,3.339679159
3685,2015-01-30,7.08,NA,3.911600922,3.426490433
3688,2015-02-02,7.12,NA,4.000755602,3.474440254
3689,2015-02-03,7.07,NA,4.000755602,3.469530796
3690,2015-02-04,6.91,NA,NA,3.475241968
3691,2015-02-05,7,NA,3.948286676,3.461074567
3692,2015-02-06,6.95,NA,NA,3.461796988
3695,2015-02-09,6.92,NA,3.869583288,3.451021766
3696,2015-02-10,7.08,NA,3.882700519,3.457610852
3697,2015-02-11,7.22,NA,3.902376366,3.463137578
3698,2015-02-12,7.4,NA,3.935169445,3.464655374
3699,2015-02-13,7.63,NA,3.935169445,3.466006023
3702,2015-02-16,7.66,NA,3.902376366,3.42424153
3703,2015-02-17,7.48,NA,3.902376366,3.079454281
3704,2015-02-18,7.5,10.758041,3.915493598,NA
3705,2015-02-19,7.34,NA,3.915493598,NA
3706,2015-02-20,7.31,NA,3.915493598,NA
3709,2015-02-23,7.67,NA,3.915493598,NA
3710,2015-02-24,7.44,NA,3.836790209,NA
3711,2015-02-25,7.39,NA,3.843348825,NA
3712,2015-02-26,7.07,NA,3.869583288,NA
3713,2015-02-27,7.08,NA,3.869583288,NA
3716,2015-03-02,6.95,NA,4.171554795,3.537476953
3717,2015-03-03,6.74,NA,4.240506114,3.53813547
3718,2015-03-04,6.99,NA,4.309457433,3.501472098
3719,2015-03-05,6.75,NA,4.206030455,3.453627708
3720,2015-03-06,6.81,NA,4.206030455,3.719374001
3723,2015-03-09,6.69,NA,4.254296378,3.697562572
3724,2015-03-10,6.8,NA,4.309457433,3.737469074
3725,2015-03-11,6.75,NA,4.378408752,3.557053952
3726,2015-03-12,6.42,NA,4.412884412,3.678961104
3727,2015-03-13,6.49,NA,4.447360071,3.9779601
3730,2015-03-16,6.48,NA,4.447360071,3.898008244
3731,2015-03-17,6.74,NA,4.447360071,3.986343434
3732,2015-03-18,6.74,NA,4.447360071,3.909556793
3733,2015-03-19,6.68,NA,4.51631139,3.876301824
3734,2015-03-20,7.01,NA,4.51631139,3.890266418
3737,2015-03-23,7.04,NA,4.481835731,3.903672368
3738,2015-03-24,7.05,NA,4.447360071,3.920851651
3739,2015-03-25,6.96,NA,4.51631139,3.88481323
3740,2015-03-26,6.95,NA,4.481835731,3.675230693
