"Date","EUA_diff","NZU_diff","CCA_diff","HBEA_diff"
2021-05-03,12.0844230573658,0.489827862251444,5.07760680660932,13.2200830259265
2021-05-10,17.1287759918832,1.47423204516704,4.17171516810479,35.8866468996791
2021-05-17,36.2762934147109,3.23326141551367,8.58729860275552,29.0954246148746
2021-05-24,15.9703806808481,5.89216609605599,3.37298476076134,4.753967583388
2021-05-31,12.3106254378564,2.15082094541531,5.64261691191002,41.9405488746205
2021-06-07,14.4208530970471,9.8727080192367,4.9207438312516,11.8828913511243
2021-06-14,12.7355925055794,4.1455824644704,1.96478575268689,17.8212735140106
2021-06-21,6.73782615461717,19.2514309394645,7.50699381420725,21.7900177970432
2021-06-28,7.41666681639864,3.66748228251536,5.2292675540551,25.7609497271167
2021-07-05,28.562528526333,7.39988748276708,23.1302813564694,19.9169168052303
2021-07-12,19.1746071821299,5.18573404858599,7.33767053595229,13.918979656987
2021-07-19,13.2484020965299,1.42241245846664,8.79680124938276,15.2183112591397
2021-07-26,16.3397525647123,3.09219805512419,5.60894457194022,38.1042507453508
2021-08-02,7.92093776371792,0.973832067976458,4.39896161093415,14.1569069139847
2021-08-09,11.800140599177,2.79045605610241,3.07076361506482,62.3051348072122
2021-08-16,30.5132566706223,0.945832457465854,8.7570540249928,74.4560495710607
2021-08-23,10.8882457941959,4.4706085349809,14.1065274947634,5.36502717330157
2021-08-30,12.6070696503928,45.869428155926,15.5740487429784,19.1123990583727
2021-09-06,12.6057729176476,16.8812570156328,4.97831638761862,9.42443895277132
2021-09-13,7.05083829552597,23.0903042036084,12.3449863979226,11.218050072988
2021-09-20,13.4225945186522,2.50966492152441,12.1635986911765,4.67431418077761
2021-09-27,18.3510678454504,6.94187122640047,10.2137831997747,15.247458036146
2021-10-04,36.1190887729573,1.6558134301738,14.6061970793726,7.4256423860058
2021-10-11,18.9349654733711,1.98698778288569,5.76463732641023,23.5050171587468
2021-10-18,33.3793611788527,4.15509854406696,11.0936694180728,34.480308945832
2021-10-25,10.4471374551034,1.70631803542735,15.0628857404714,9.36533986282575
2021-11-01,19.3553626852197,5.79872330558158,12.63408429056,17.4406805077626
2021-11-08,14.9588268595781,1.10940815081247,11.9842382671366,26.4079194003134
2021-11-15,13.7539086580336,1.64585435260557,18.4423010083164,50.5809772459803
2021-11-22,21.1201851738638,0.87888382968819,47.5157388436778,25.904497296044
2021-11-29,15.5359538007906,8.95650138775008,42.2370226644518,6.87768371921709
