"Date","EU ETS","NZ ETS","CA CaT","HB ETS"
2015-10-30,0.00464037955650243,0,0.000817475861868644,-0.00772739818249124
2015-11-06,-0.0293620623368493,0.0647337351674855,0.0245608629780412,-0.0458051494287188
2015-11-13,-0.00119260598512305,0.0270286725491675,-0.00207499370686204,0.0981627764210726
2015-11-20,0.0153940280912908,0.0263173082579233,0.0156054178427874,-0.00823319762780939
2015-11-27,0.00585824756836795,0.0774419259841972,-0.000720718760936823,0.00430819666618731
2015-12-04,-0.00468384931242616,0.0398118893067667,-0.000912052266057728,-0.0679748037394667
2015-12-11,-0.0542628585593672,0.0401199938986925,0,0.0344090351114994
2015-12-18,0,0.0331522073287311,-0.029881115859395,-0.0180759221762061
2015-12-25,0.0184167267862314,0.0320883145625841,-0.0110889990386998,0.0140408596847466
2016-01-01,0,-0.00527705718806559,0,0.0648761815857484
2016-01-08,-0.1023911518888,0.00524090634793017,0.0352065197362412,-0.0760926776729507
2016-01-15,-0.105061069630735,-0.00716848945538162,0.00137343793049371,-0.0199758984819842
2016-01-22,-0.0569823109954324,-0.0186727416938033,0.0110559445675875,0.0089370907019235
2016-01-29,-0.0453886658140277,-0.00314630580404551,-0.00218490820804318,-0.0242112073000282
2016-02-05,-0.0847525099799018,-0.00935770761176125,-0.0285319888262072,0.0400538083603799
2016-02-12,-0.092606257471924,-0.0213455276068879,-0.0144065695062907,0
2016-02-19,0.0196084713883764,-0.00215982805206472,0.00362734132930953,-0.00169512883939338
2016-02-26,-0.0335668236390831,0.0266682469774895,0.0128467611861662,-0.0047079902824243
2016-03-04,-0.0161946859199806,0.0706452831959206,-0.00715350785216051,-0.0547192184438898
2016-03-11,0.0141846349919563,0.0532813666059733,-0.0211873107485645,-0.00187478891436599
2016-03-18,-0.00605450890870607,0.059514127604984,-0.0127705106108809,0.00271657976393591
2016-03-25,-0.0204506104712909,-0.0224728559020138,0.0044793052011638,0.00186671382330261
2016-04-01,0.0678903355428513,0.010996473652606,-0.0283896893557714,0.00988897366458041
2016-04-08,0.0415938972988372,0.0779615413993042,-0.00421457154052352,-0.0393744759935539
2016-04-15,0.0147061473896954,0.114072456261377,-0.0159600623376206,-0.0196866399051563
2016-04-22,0.0839653801173341,-0.0340297485562,0.0261387883954898,-0.0611492755534273
2016-04-29,0.0330062964681701,0.109199291947535,-0.0181616825361743,-0.180531600721065
2016-05-06,-0.0516351163016635,-0.0104602288844355,0.0202985923304144,-0.0198814588499854
2016-05-13,-0.00686109037994531,-0.0138891121702893,-0.0103843370060654,0.0501529064461739
2016-05-20,0.0238106486937186,-0.0212022076655516,0.00178013149859035,-0.0638256285027896
2016-05-27,0.0133557911815558,0.0789432022844641,0.00726575169287624,-0.0686780390945185
2016-06-03,-0.0167227977294602,0.107643862453076,-0.0175290301341362,0.0371438314973093
2016-06-10,0.00168492036491963,0.0315943652767663,0.0229578048309427,0.0572725620880544
2016-06-17,-0.0500535882162039,0.0512932939578934,-0.00537951413905979,-0.045952101575356
2016-06-24,-0.130249804421514,0.0280130359821182,0.0165742478575623,0.011113390661965
2016-07-01,-0.0753494372417869,0.0186636721910052,-0.00100879861714098,0.0357990641596438
2016-07-08,-0.0131292914417926,0.00555556992853301,0.00827022636537222,0.0203268058583121
2016-07-15,0.0803815184509602,-0.00555556992853301,0.00320479568600174,-0.448632138400826
2016-07-22,-0.0759859069779221,0.0110804459435085,0.00633017755219267,-0.0304089786955726
2016-07-29,-0.03344793406754,-0.00275862290972473,-0.0123058453936746,0.293055229033086
2016-08-05,0.0679341101387092,-0.0176002717550516,0.0107613330496275,-0.0589448678871883
2016-08-12,0.0353835038893167,-0.0113315662659521,-0.00734361349007884,0.0603631502377135
2016-08-19,-0.0290476854402306,0.0236497511565266,-0.0156362775296448,0.0189923171498656
2016-08-26,-0.0105821093305369,0.012717893614012,0.0177711223608346,0.0119081262765363
2016-09-02,-0.139017538661303,0.0407167239573658,0.00530911794577227,0.0198311447650309
2016-09-09,-0.00244798163864002,0.00266311735420555,-0.00369761429100546,0.0096268303778162
2016-09-16,0.0640788566845223,0,0.00679119757800395,0.018602591113049
2016-09-23,0.0449513878622665,0.0026560439931842,-0.00462440713358037,0.0183658311668193
2016-09-30,0.0882926071456782,-0.0026560439931842,-0.00451356090581045,0.0404176911547547
2016-10-07,0.135290408029702,-0.00144272613919805,-0.00195206988484342,0
2016-10-14,0.02087032272558,0.00264900816509162,0.0207513761713596,0.00495230427153903
2016-10-21,0.0153717800478541,-0.00530505221668776,0.0110686569236207,-0.0338861864390309
2016-10-28,-0.00509771707166862,-0.00801072372630962,0.00585038841712704,0.0524885833741685
2016-11-04,0.0864433565256211,0.0120201330107963,-0.0249651642848119,-0.0416129995477571
2016-11-11,-0.119346757632566,0,0.0197314541853517,0.0105689515469015
2016-11-18,-0.0195561787938672,-0.0641782258301631,0.0270554651592314,0.0482894054086278
2016-11-25,-0.103965120235555,0.00860837511835122,-0.00911882088732563,-0.0251607213151019
2016-12-02,-0.157143200763712,0.0205911872065032,-0.00588053529849253,0.122842138275126
2016-12-09,0.0433363134869682,-0.00566573786699509,0.0112378240731714,-0.00345831412624686
2016-12-16,0.0997645301537051,-0.0346855574179554,0.0145562910845185,0.0512661793666711
2016-12-23,0.242748099972523,0.00586511891725516,0.00165846532423286,0
2016-12-30,0.0373293730940387,0.00873368047839307,0.02189676708712,-0.00668260603714699
2017-01-06,-0.264045065535513,0.00422551123932813,0.0133545999066818,-0.0499797171604741
2017-01-13,0,0.00865806269845137,-0.000138669788289913,-0.00429011828714954
2017-01-20,0.074675831339907,-0.0115608223413517,-0.00617137927583089,0.0551734473942969
2017-01-27,-0.0947568273969561,-0.0116960397020618,0.0136255272074455,-0.0704957326106082
2017-02-03,0.0455975914388727,0.0134062384993379,-0.00882896926580745,-0.0151724070766781
2017-02-10,-0.00778214044205505,0.0317486983145803,0.0118982835258574,-0.0174264801002659
2017-02-17,-0.029734598942879,0.025246782883261,0.00181323041434789,0.00975100075642643
2017-02-24,0.077408068412236,-0.00277392680786814,0.00554598762766068,0.00344237028027272
2017-03-03,0.0383608678724463,-0.0447801377725527,-0.0151722076665006,-0.0491614299144847
2017-03-10,-0.0801920617175749,0.00280505080286719,0.00417507872097334,-0.0110224362846674
2017-03-17,-0.00584227562422845,-0.0400053345788423,-0.00480463568730549,0.0429345709699759
2017-03-24,-0.0729067708080877,0.0011655012456675,-0.00493872914306159,-0.0842862581276581
2017-03-31,-0.0190885965625227,0.00464846836211352,0.0174294616477604,0.0522766787504876
2017-04-07,0.0460332318059746,0.0144817339510857,0.0406112765130557,-0.0495383010795981
2017-04-14,0.0121952730938184,-0.0258264000941435,-0.000583788845638811,-0.093251000335815
2017-04-21,-0.0798743716744856,0.00116211530370869,-0.0116665710477406,0.0797678218187843
2017-04-28,0,-0.00407332537306049,-0.0107535091113089,0.00438972525320536
2017-05-05,0.00218579321998025,-0.0309406807716028,-0.0259673474346132,-0.0138307269496247
2017-05-12,-0.0287949019479448,-0.00990972806955703,0.00823171441245307,0.0139028728310754
2017-05-19,0.086074608771243,-0.00705470321952895,-0.022123666163012,0.0110100620187352
2017-05-26,0.063893983570946,-0.0226740026887722,0.00266899705949619,-0.00502803805452756
2017-06-02,-0.00387597384469296,0.0330177521001307,-0.00451537092911725,-0.0254713588483135
2017-06-09,-0.0235767305639969,-0.0120483393961091,0.00572895850995581,-0.0202104597049479
2017-06-16,-0.0323260470171494,0.00302572113851474,0.0051516872105406,-0.0140135079184366
2017-06-23,0,-0.00302572113851474,0.0143068836569862,-0.0901551004782403
2017-06-30,0.0323260470171494,0.041549003192181,0.000681130768413141,-0.0674927428421125
2017-07-07,0.0598056688604556,0.000958644390358643,0.0233496538263558,0.0305885652237161
2017-07-14,0.0130234398862867,0.0284110022146278,0.00071465598636733,-0.00716848947861215
2017-07-21,-0.0629378312679996,-0.0226638595218978,-0.0141587929399529,-0.0483144032837883
2017-07-28,0.0175614269299471,0.0226638595218978,-0.0102211025940475,-0.0319530359508936
2017-08-04,0.0342238723875774,-0.0333643586138392,-0.0200497904762038,-0.0682167234613351
2017-08-11,0.0037313476128582,-0.00563381767724946,-0.012451967478277,0.0304347397576369
2017-08-18,0.0787526623430463,0.0140254757026854,0.00239365008579506,-0.0093307157706537
2017-08-25,0.0421292292174034,0.00832182282800487,0.0167179305250955,0.0173931115152979
2017-09-01,-0.0404095383378766,-0.00432637378674938,0.0147553497366948,0.0344182527601357
2017-09-08,0.193144789761804,-0.00546449419220307,-0.0212406688028257,-0.00811956993746332
2017-09-15,-0.0185852383033387,0.00164248573331438,0.00767501890477762,0.0105411890745764
2017-09-22,-0.0427478497134695,-0.00438597244145233,-0.00353515241328362,-0.00815684822208118
2017-09-29,0.0613330880168081,-0.00827590888340435,0.0111280000009479,0.0601680850683499
2017-10-06,-0.0113961347308693,-0.00399413342595523,0.00671057944018649,0
2017-10-13,0.0475614111989389,0.00929730435661558,-0.00168020947170122,0.064891506962704
2017-10-20,0.0335827394761374,0.0273842618574913,-0.00257222081800945,-0.0641782411313491
2017-10-27,-0.0556830864768032,0.00370077085993392,0.0195369758578865,0.0201021863596762
2017-11-03,0.0945480814567574,-0.0223926116335589,-0.00383286100533464,0.028103514658359
2017-11-10,-0.0615780622191875,0.0146522773193323,-0.0133573251054258,0.106279073895528
2017-11-17,0.012088797319004,-0.00155965765960842,-0.00450572630087764,-0.0023579043425509
2017-11-24,0.0341240458361272,0.00259807907369547,-0.0181290721000322,-0.0553217156166145
2017-12-01,-0.00907329620567454,0.0357594158842915,0.00607941788571775,-0.0184805181945287
2017-12-08,-0.0715071904536646,0.0149256498943271,-0.00535643458633084,0.0218438413883126
2017-12-15,0.00418702635421653,0.0315943659732771,0.00435948308569101,0.00249091006361679
2017-12-22,0.126718544192639,0.00477327864793775,-0.00591449893325757,0.0172030611008305
2017-12-29,-0.0073891961823711,-0.0192313623292586,0.0149234791596125,0.0121578982683355
2018-01-05,-0.0429358877051449,0.014661723690141,-0.0033114629866402,-0.0656406049562224
2018-01-12,0.0102696666374564,0.0319302796190333,-0.0240398473169758,0.0378357909782095
2018-01-19,0.108802859848799,0.00374532264023175,0.00495956195396285,-0.0248962905868849
2018-01-26,0.0359993878603238,-0.00703402658712182,-0.0207123877607849,-0.0284985541685191
2018-02-02,-0.0144688111199169,0.00281711174849963,-0.00591033596748591,0.0319810474562138
2018-02-09,0.0319939036752976,0.00698489482038323,0.0177316307866948,0.0209532081232138
2018-02-16,0.028894465999715,-0.00232288177696605,-0.0158483521454604,-0.00673341018133911
2018-02-23,0.0311551677797954,-0.0187798943984703,0.00636088414672598,-0.027269312203593
2018-03-02,0.0321959398004878,-0.0161590231233868,-0.0026085385186887,0.014998501506016
2018-03-09,0.0935083775150618,0.0023894876477959,0.00163284936087482,0.0320375684512701
2018-03-16,0.00449843313686227,-0.000477441300466452,-0.00117115668042356,-0.0263136282662211
2018-03-23,0.121566016773157,0.000477441300466452,-0.00190251251346707,-0.00632134262890749
2018-03-30,0.0518893011599366,0.0047619134499377,-0.00615183587804591,0.00548439532326206
2018-04-06,-0.0229017642866847,0.012112453085106,0.00059572695616783,0.0434153016759411
2018-04-13,0.0707930519910995,0.00235571368682752,-0.00257195440810998,0.0114920070340538
2018-04-20,-0.0669394826751093,0.0046948442930228,0.00548385855269107,-0.0154413261280709
2018-04-27,0.0384807945105705,0.00932407685306558,0.00829394739795086,0.0109873626265483
2018-05-04,-0.0392503212895989,-0.00902010876672987,0.0134503177506793,0.0267694885438543
2018-05-11,0.1175263950801,-0.00701757287058946,0.000672467790753473,-0.00660118639110974
2018-05-18,0.0409041266709318,-0.00470589064614924,0.019402119699921,-0.00327016466844643
2018-05-25,0.0481016097933815,-0.00947874396980763,0.0179404139186463,0.13266882776503
2018-06-01,-0.04482184299638,-0.0095641283032748,0.00242823274018056,-0.0501305947795969
2018-06-08,0.0328531961871872,0.000970402870120513,-0.0209311634066696,-0.00626267718390017
2018-06-15,-0.0839052485216318,-0.0082785959352174,0.014932792263838,0.00489164043776324
2018-06-22,0.0385312956837134,0.0169701039297139,0.00511408175249839,-0.0139536120886156
2018-06-29,-0.00865806274311431,0.0143200541044384,-0.00174270677376587,-0.00272725865995893
2018-07-06,0.047036756531234,-0.00184203324835241,-0.00332496542662541,0.0309647721822064
2018-07-14,0.0220898852722837,0.0206666364490724,0.00708564420471713,0.132841015807042
2018-07-20,0.0605511815050148,0.0269074532246218,-0.00347438933436717,-0.0240303644135413
2018-07-27,0.00351906521519574,0.00661523900320171,0.00595928843228943,0.13638837108619
2018-08-03,0.0316938080493552,-0.00778841691653076,0.00766485257963723,0.0870787461899678
2018-08-10,0.0118411307420843,0.00220022083082405,0.0149732421678976,0.184615476498057
2018-08-17,0.0144688111199169,0.0605470496524747,0.00867910856689269,-0.0184139084616821
2018-08-24,0.13083438881138,0.0196647054917451,-0.0166062960182618,-0.0700443545052658
2018-08-31,0.0196790607863488,0.0160969271613287,0.0051217689111005,0.00725070601308953
2018-09-07,0.0964329505747759,-0.0181420175119027,0.00800539988072169,-0.0187744574263189
2018-09-14,-0.150632204219582,-0.00358923640204933,-0.00792849108244376,0.0801568056881905
2018-09-21,0.102446087184191,0.00119784387120347,-0.0135706894506051,-0.0957684353388031
2018-09-28,-0.0430323159166077,-0.00239712429328254,0.0146492764403461,0.043753584919588
2018-10-05,0.0443900893770683,0.00997345785703674,0.00734947755000714,0
2018-10-12,-0.0824578031870331,-0.000398168664709431,-0.00530994449857447,0.0577257620932456
2018-10-19,-0.0329535559383793,-0.00239234564365276,0.00553485715318258,-0.0168668964657301
2018-10-26,-0.0753582653540272,0.00199401907816954,0.008487930655519,0.0949740195904738
2018-11-02,-0.0679378335835663,0.0424210011123254,-0.00441147704412703,-0.0616123659851866
2018-11-09,0.133091928763352,0.00119832260953157,0.00837062982198766,-0.0783826679562032
2018-11-16,-0.0207261305171165,-0.0100301742179418,-0.00159061378081482,0.0492263224971403
2018-11-23,0.0554990972721616,0,0.0042840637393593,0.0897898231124876
2018-11-30,0.0147495299260623,0.00803217158344083,0.00285031289985094,-0.0733929538128171
2018-12-07,-0.00931607620306663,0.0139049603781545,-0.0066635954400347,0.0385939966418409
2018-12-14,0.141260069996181,-0.0140142430741381,0.00929827338978351,-0.0246518968980109
2018-12-21,0.0504589001841786,0.012024192803445,-0.00465077512438539,-0.0644665369937485
2018-12-28,0.00162535590434532,0.000796495274545173,0.0464273952240011,0.105603689977817
2019-01-04,-0.047390413461625,-0.0106472634615842,0.0013296034506487,-0.0375165605028991
2019-01-11,-0.0390674681909098,-0.00478851683052595,-0.011367189463007,0.0471554915977566
2019-01-18,0.0884858685572754,-0.0040080213677669,0.014179883591221,-0.0549607062165109
2019-01-25,-0.0379897045427429,0.00600602401564299,-0.00447899576348876,0.0364630717227823
2019-02-01,-0.08426034361774,0,-0.00489458199310633,-0.0417278117531181
2019-02-08,0.0172496333347798,0.0143753973815932,0.00983898298051988,0
2019-02-15,-0.0908646303737606,0.00676350336683695,0.00797550691574722,0.00699305149021812
2019-02-22,-0.0746768111686622,-0.00476948496467999,-0.00545944003883658,-0.0102923190808526
2019-03-01,0.16373963925316,0.00984553223326534,0.00135104832790889,-0.00728573551399014
2019-03-08,0.0328189099243179,0,0.0192843270757717,0.0375987877917296
2019-03-15,-0.025183570786961,0.00788958782222338,-0.00410383730289299,-0.0345755724708743
2019-03-22,-0.0829926173947122,0.00392157359975398,0.00285926535981673,0.00711152124319714
2019-03-29,0.0418909417091604,0.00468567829866506,0.015091171016715,-0.00538234833808482
2019-04-05,0.13254022559005,-0.0109139322254967,0.0197199128884176,0.0111275617285675
2019-04-12,0.0788798620281002,-0.000390243726324346,0.00339086278144984,0.0843064367987005
2019-04-19,0.0112571545246345,0.00194969816105672,0.0126339645255342,-0.0896046962917145
2019-04-26,-0.039967260407066,-0.000779423555645309,0.029929180313816,0.0457363323966997
2019-05-03,-0.0251684539402515,-0.032099660679195,0.0515071766489164,0.0215726600105166
2019-05-10,0.0165880580838991,0.00785858694010333,-0.0501693256012534,0.0914011336143368
2019-05-17,-0.0237823337179264,-0.00706994326594046,0.0304993877589097,0.0139895053830774
2019-05-24,0.0190708997966063,-0.0118954616006834,-0.0144833061589842,0.0626503039341824
2019-05-31,-0.040149912927204,-0.0229987940990073,0.00477361980023128,0.339557096983822
2019-06-07,0.0012282498985261,-0.0126799972249882,-0.020621646390734,-0.137815614156544
2019-06-14,0.0222546105434662,-0.048481569803609,0.000480251491732364,-0.456848113379017
2019-06-21,0.00955801780610566,0.0213683346527072,-0.0286702830993115,0.240670127023187
2019-06-28,0.0392512014229216,-0.0213683346527072,0.0121768200471357,0.0453001845173537
2019-07-05,0.00304414238122819,0.0110687580819664,0.0221899398550534,0.0262932108526768
2019-07-12,0.0883086607862431,-0.00218102602619874,-0.0291914989986108,0.00964291175462728
2019-07-19,0.00312554517338892,0.0086957072848346,0.00775328187680202,-0.00349916871413281
2019-07-26,-0.020315935160367,0.0086207426354048,0.00614180184862967,-0.0021632432091736
2019-08-02,0.0330637391432682,-0.0041673491539993,-0.00168517947474145,-0.0228740161440497
2019-08-09,-0.0387415400599496,0.0104059214007339,-0.0201632244196306,-0.0356439773160124
2019-08-16,-0.0799833974514019,0.00619197038932473,0.0206481288464646,-0.134707957714966
2019-08-23,-0.034513229420376,0.0122700921666872,-0.00836641725521092,0.0927184351492067
2019-08-30,0.0486761455842792,0.0101113098376318,0.0065587068706594,-0.0459164256393398
2019-09-06,-0.0474797346738702,0.00437709230398076,-0.00575486028507566,-0.0358190603252164
2019-09-13,0.0505157901369016,-0.0100301749646121,-0.00820564495638898,-0.00375811218796684
2019-09-20,0.00491401480242937,0.00683145150544684,0.0039121006374172,-0.02598611311904
2019-09-27,-0.0478855960390052,-0.0060253243198054,0.00777577593665368,0.0243603164950792
2019-10-04,-0.097131457577432,-0.00629603841857529,-0.00752961439812871,-0.0067551841202349
2019-10-11,0.0637481042196564,-0.00201816375119934,-0.00814225962501114,-0.0202240869063148
2019-10-18,0.0564537802770566,0.00201816375119934,-0.00464837339364799,0.0263172462826553
2019-10-25,-0.0354088919062558,0.00603016921973287,-0.00170575152402952,-0.0241234304581941
2019-11-01,0.0123384649869749,0.0110071514539198,-0.00957762522489114,-0.0428189953467117
2019-11-08,-0.0179609697585814,-0.000801282113835011,0.0169418486749784,-0.0461574509625646
2019-11-15,-0.0406877573229263,-0.00120312796136046,0.000994030516409339,-0.0357127639306396
2019-11-22,0.030161344335939,-0.0048270408656772,0.00253715250271558,-0.0982046977906315
2019-11-29,0.0261111440036856,-0.0040404096356772,0.0041155771418766,-0.0289109684663094
2019-12-06,-0.011164390284883,0.0195917420590335,-0.0084488040697841,0.0142559228498258
2019-12-13,-0.037586123600053,0.00404858800383723,0.00194243857867749,0.0768131842337387
2019-12-20,0.0993893514978108,0.14107859881695,0.0174558821828867,-0.00320296085748417
2019-12-27,0.00113015645858461,0,0.0434291629885828,-0.01077144982504
2020-01-03,-0.0661462385256679,0.00591090464990307,0.00691325971117784,0.00371459972598265
2020-01-10,-0.0306333938894854,0.0146293098753136,0.00233559326743604,0.0445180065412389
2020-01-17,0.0505464373759454,0.00792151554041443,0.00018715328646568,-0.00254006496641312
2020-01-24,-0.0422853412409934,0,-0.00497253497929018,-0.0124805851854419
2020-01-31,-0.0212022076506027,-0.056452377396317,0.00398188759107532,0
2020-02-07,-0.0225206033632288,-0.0057120949852858,0.0141541073994542,0
2020-02-14,0.040426557514234,-0.0554670819652747,0.00984011034417076,0
2020-02-21,0.0534370946808997,0.0169655346817739,0.000957848662877403,0
2020-02-28,-0.0810539125612944,-0.00938974063846487,-0.0204243928018895,0
2020-03-06,-0.0076661363519519,-0.0893768561895656,-0.0407671519275419,0
2020-03-13,-0.0658219437736327,-0.0312525428787289,-0.0101282899051873,0
2020-03-20,-0.312024670200993,-0.0805388626479209,-0.310123374451674,0
2020-03-27,0.014246137498203,-0.0239402077626285,0.199731066945331,-0.0881516439426564
2020-04-03,0.0927350230321986,0.0754622541657968,-0.135598484962678,0.0275036588726305
2020-04-10,0.162126475816288,-0.00206398372216787,0.106585351602396,-0.0551399278067031
2020-04-17,0.030049209242911,0.0123204843849845,0.0586412587088723,0.0802174088994674
2020-04-24,-0.0454193485195695,0.00203873619726425,0.0225216477369723,-0.0297914765913765
2020-05-01,-0.0577849981217917,0.0121809632875656,-0.00638436551682142,0.00385802170976235
2020-05-08,-0.0123840591997215,0.00325071436797852,0.0252196453179145,-0.0151284114953334
2020-05-15,-0.00886576863232325,0.0140989241818068,0.0112991080352081,0.0139306611424086
2020-05-22,0.110949894745603,0,0.00462325436212208,-0.013406980643238
2020-05-31,-0.000468933185615583,0.00199800273705542,-0.0168242662309019,-0.0373074339516322
2020-06-05,0.0827810534071509,0.172252353095779,-0.0166208812360424,-0.0154502295640133
2020-06-12,-0.0545710902749978,0.0937415522282841,0.00266217212866415,0.00108386088097245
