"","Date","EUR_EUR","CAL_EUR","NZ_EUR","Hubei_EUR"
"6305",2022-04-03,NA,NA,NA,NA
"6306",2022-04-04,78.29,NA,47.64224941,NA
"6307",2022-04-05,77.85,NA,47.64224941,NA
"6308",2022-04-06,76.97,NA,47.64224941,6.716705887
"6309",2022-04-07,79.73,NA,47.64224941,6.759807743
"6310",2022-04-08,79.89,NA,47.57956224,6.71383243
"6311",2022-04-09,NA,NA,NA,NA
"6312",2022-04-10,NA,NA,NA,NA
"6313",2022-04-11,77.75,NA,47.32881356,6.7727383
"6314",2022-04-12,78.81,NA,47.79896734,6.738256815
"6315",2022-04-13,77.22,NA,47.95568526,6.781358671
"6316",2022-04-14,79.72,NA,47.95568526,6.73394663
"6317",2022-04-15,NA,NA,NA,6.667857117
"6318",2022-04-16,NA,NA,NA,NA
"6319",2022-04-17,NA,NA,NA,NA
"6320",2022-04-18,NA,NA,NA,6.752624101
"6321",2022-04-19,79.9,NA,48.14374678,6.738256815
"6322",2022-04-20,87.53,NA,48.17509036,6.662110203
"6323",2022-04-21,86.11,NA,47.79896734,6.746877187
"6324",2022-04-22,88.6,NA,47.70493658,6.687971317
"6325",2022-04-23,NA,NA,NA,NA
"6326",2022-04-24,NA,NA,NA,NA
"6327",2022-04-25,83.06,NA,NA,6.689408045
"6328",2022-04-26,82.29,NA,47.57956224,6.72388953
"6329",2022-04-27,80.6,NA,47.48553149,6.729636444
"6330",2022-04-28,82.26,NA,47.57956224,6.65492656
"6331",2022-04-29,84.01,NA,47.57956224,6.676477488
"6332",2022-04-30,NA,NA,NA,NA
"6333",2022-05-01,NA,NA,NA,NA
"6334",2022-05-02,82.61,NA,45.94896115,NA
"6335",2022-05-03,87.75,NA,45.9307995,NA
"6336",2022-05-04,87.87,NA,46.13057759,NA
"6337",2022-05-05,88.48,NA,46.19111641,6.448022614
"6338",2022-05-06,91.1,NA,46.31219404,6.431135606
"6339",2022-05-07,NA,NA,NA,NA
"6340",2022-05-08,NA,NA,NA,NA
"6341",2022-05-09,86.58,NA,46.2940324,6.228491508
"6342",2022-05-10,86.9,NA,46.28192463,6.172201481
"6343",2022-05-11,88.41,NA,46.28192463,6.115911454
"6344",2022-05-12,87.83,NA,46.25165523,6.308704797
"6345",2022-05-13,88.06,NA,46.31219404,6.193310241
"6346",2022-05-14,NA,NA,NA,NA
"6347",2022-05-15,NA,NA,NA,NA
"6348",2022-05-16,89.14,NA,46.37273286,6.401583342
"6349",2022-05-17,91.3,NA,46.37273286,6.562009919
"6350",2022-05-18,84.22,29.1629248,46.26376299,6.474760377
"6351",2022-05-19,82.79,NA,46.2940324,6.585933181
"6352",2022-05-20,80.01,NA,46.5543493,6.367809325
"6353",2022-05-21,NA,NA,NA,NA
"6354",2022-05-22,NA,NA,NA,NA
"6355",2022-05-23,77.79,NA,46.64515753,6.594376685
"6356",2022-05-24,80.97,NA,46.67542694,6.508534393
"6357",2022-05-25,81.03,NA,46.61488812,6.68725523
"6358",2022-05-26,84.39,NA,46.61488812,6.54371566
"6359",2022-05-27,83.83,NA,46.73596575,6.635186954
"6360",2022-05-28,NA,NA,NA,NA
"6361",2022-05-29,NA,NA,NA,NA
"6362",2022-05-30,83.6,NA,46.61488812,6.577489677
"6363",2022-05-31,83.64,NA,46.53618766,6.654888464
"6364",2022-06-01,85.72,NA,46.20119868,6.64455401
"6365",2022-06-02,85.97,NA,46.20119868,6.654448049
"6366",2022-06-03,86.5,NA,46.35149536,NA
"6367",2022-06-04,NA,NA,NA,NA
"6368",2022-06-05,NA,NA,NA,NA
"6369",2022-06-06,81.06,NA,46.17113934,6.682716733
"6370",2022-06-07,80.97,NA,46.17113934,6.645967444
"6371",2022-06-08,79.48,NA,46.23125802,6.636073405
"6372",2022-06-09,80.67,NA,46.17113934,6.684130167
"6373",2022-06-10,81.53,NA,46.050902,6.665755523
"6374",2022-06-11,NA,NA,NA,NA
"6375",2022-06-12,NA,NA,NA,NA
"6376",2022-06-13,81.19,NA,46.050902,7.215581413
"6377",2022-06-14,83.79,NA,45.93066466,6.667168957
"6378",2022-06-15,85.83,NA,45.50983396,6.809925808
"6379",2022-06-16,82.61,NA,46.29137669,6.747734704
"6380",2022-06-17,81.99,NA,46.20119868,6.727946626
"6381",2022-06-18,NA,NA,NA,NA
"6382",2022-06-19,NA,NA,NA,NA
"6383",2022-06-20,83.59,NA,46.050902,6.709571982
"6384",2022-06-21,84.29,NA,45.99078333,6.72936006
"6385",2022-06-22,81.42,NA,45.99078333,6.832540754
"6386",2022-06-23,83.66,NA,45.84048665,6.843848228
"6387",2022-06-24,82.98,NA,45.69018998,6.880597516
"6388",2022-06-25,NA,NA,NA,NA
"6389",2022-06-26,NA,NA,NA,NA
"6390",2022-06-27,84.59,NA,45.66013064,6.923000541
"6391",2022-06-28,86.98,NA,45.81042732,6.913106502
"6392",2022-06-29,87.93,NA,45.75030865,6.931481146
"6393",2022-06-30,89.77,NA,45.69018998,6.890491555
"6394",2022-07-01,85.18,NA,46.29190993,7.065484496
"6395",2022-07-02,NA,NA,NA,NA
"6396",2022-07-03,NA,NA,NA,NA
"6397",2022-07-04,84.16,NA,45.92644748,7.153000819
"6398",2022-07-05,82.83,NA,45.90817436,7.147166397
"6399",2022-07-06,82.85,NA,45.68280585,6.719795019
"6400",2022-07-07,84.52,NA,45.53052983,7.300319963
"6401",2022-07-08,82.39,NA,45.07370177,7.142790581
"6402",2022-07-09,NA,NA,NA,NA
"6403",2022-07-10,NA,NA,NA,NA
"6404",2022-07-11,83.96,NA,44.46459769,7.179255716
"6405",2022-07-12,85.25,NA,44.46459769,7.106325447
"6406",2022-07-13,83.47,NA,44.38541416,6.737298284
"6407",2022-07-14,83.58,NA,44.55596331,7.279899488
"6408",2022-07-15,84.97,NA,44.34277688,7.186548743
"6409",2022-07-16,NA,NA,NA,NA
"6410",2022-07-17,NA,NA,NA,NA
"6411",2022-07-18,84.56,NA,44.40368729,7.13695616
"6412",2022-07-19,83.27,NA,44.40368729,7.034853783
"6413",2022-07-20,78.47,NA,44.38541416,7.163211057
"6414",2022-07-21,77.76,NA,44.55596331,7.072777523
"6415",2022-07-22,75.95,NA,44.46459769,6.60894101
"6416",2022-07-23,NA,NA,NA,NA
"6417",2022-07-24,NA,NA,NA,NA
"6418",2022-07-25,76,NA,44.34277688,7.074236128
"6419",2022-07-26,76.34,NA,44.19050086,7.037770993
"6420",2022-07-27,75.8,NA,44.22095606,6.880241612
"6421",2022-07-28,78.63,NA,49.1851543,6.9312928
"6422",2022-07-29,78.21,NA,48.88060226,6.905037903
"6423",2022-07-30,NA,NA,NA,NA
"6424",2022-07-31,NA,NA,NA,NA
"6425",2022-08-01,80.22,NA,49.66905564,6.93079907
"6426",2022-08-02,81.59,NA,49.66905564,6.856773782
"6427",2022-08-03,83.63,NA,49.63812846,6.641955297
"6428",2022-08-04,83.82,NA,49.48349254,6.580993295
"6429",2022-08-05,84.38,NA,49.48349254,6.428588289
"6430",2022-08-06,NA,NA,NA,NA
"6431",2022-08-07,NA,NA,NA,NA
"6432",2022-08-08,83.44,NA,49.35978381,6.367626287
"6433",2022-08-09,85.56,NA,49.39071099,6.424233861
"6434",2022-08-10,85.53,NA,49.42163818,6.344402667
"6435",2022-08-11,87.16,NA,49.48349254,6.276183284
"6436",2022-08-12,88.5,NA,49.63812846,6.463423719
"6437",2022-08-13,NA,NA,NA,NA
"6438",2022-08-14,NA,NA,NA,NA
"6439",2022-08-15,90.4,NA,49.63812846,6.7029173
"6440",2022-08-16,91.67,NA,49.94740028,6.781297017
"6441",2022-08-17,95.4,26.65762339,51.64839534,6.769685207
"6442",2022-08-18,95.63,NA,51.61746816,6.762427826
"6443",2022-08-19,97.58,NA,52.76177392,6.800166208
"6444",2022-08-20,NA,NA,NA,NA
"6445",2022-08-21,NA,NA,NA,NA
"6446",2022-08-22,91.75,NA,52.88548265,6.856773782
"6447",2022-08-23,88.93,NA,52.88548265,6.878545925
"6448",2022-08-24,88.84,NA,53.22568167,6.906123974
"6449",2022-08-25,88.94,NA,52.94733702,6.914832831
"6450",2022-08-26,89.93,NA,53.00919139,6.813229494
"6451",2022-08-27,NA,NA,NA,NA
"6452",2022-08-28,NA,NA,NA,NA
"6453",2022-08-29,86.24,NA,53.31846321,6.983052215
"6454",2022-08-30,80.33,NA,53.59680786,6.804520637
"6455",2022-08-31,79.6,NA,53.62773504,6.830647209
"6456",2022-09-01,80.32,NA,52.16556647,6.819320919
"6457",2022-09-02,77.44,NA,52.34586221,6.817884667
"6458",2022-09-03,NA,NA,NA,NA
"6459",2022-09-04,NA,NA,NA,NA
"6460",2022-09-05,74.04,NA,52.31581292,6.793468396
"6461",2022-09-06,69.57,NA,52.3759115,6.713038326
"6462",2022-09-07,68.71,NA,52.46605937,6.78628714
"6463",2022-09-08,66.93,NA,51.38428495,6.707293321
"6464",2022-09-09,65.72,NA,51.5044821,6.810703411
"6465",2022-09-10,NA,NA,NA,NA
"6466",2022-09-11,NA,NA,NA,NA
"6467",2022-09-12,71.45,NA,51.38428495,NA
"6468",2022-09-13,69.35,NA,51.08379205,6.642662015
"6469",2022-09-14,72.15,NA,50.48280626,6.859535953
"6470",2022-09-15,71.46,NA,50.48280626,6.79777715
"6471",2022-09-16,72.87,NA,49.88182047,6.833683431
"6472",2022-09-17,NA,NA,NA,NA
"6473",2022-09-18,NA,NA,NA,NA
"6474",2022-09-19,70.71,NA,49.94191905,6.710165824
"6475",2022-09-20,70.74,NA,49.73157403,6.783414637
"6476",2022-09-21,69.39,NA,49.73157403,6.767615874
"6477",2022-09-22,70.05,NA,49.13058824,6.753253361
"6478",2022-09-23,65.4,NA,49.28083469,6.776233381
"6479",2022-09-24,NA,NA,NA,NA
"6480",2022-09-25,NA,NA,NA,NA
"6481",2022-09-26,69.97,NA,49.19068682,6.692930809
"6482",2022-09-27,67.61,NA,48.6798489,6.886824727
"6483",2022-09-28,64.8,NA,48.07886311,6.862408456
"6484",2022-09-29,65.4,NA,47.47787732,6.939966023
"6485",2022-09-30,66.41,NA,46.87689153,6.916986003
"6486",2022-10-01,NA,NA,NA,NA
"6487",2022-10-02,NA,NA,NA,NA
"6488",2022-10-03,65.58,NA,45.13784412,NA
"6489",2022-10-04,66.65,NA,45.16677863,NA
"6490",2022-10-05,66.82,NA,45.25358218,NA
"6491",2022-10-06,68.72,NA,47.74195051,NA
"6492",2022-10-07,69.6,NA,47.97342663,NA
"6493",2022-10-08,NA,NA,NA,NA
"6494",2022-10-09,NA,NA,NA,NA
"6495",2022-10-10,66.54,NA,47.57991722,6.843067437
"6496",2022-10-11,66.12,NA,46.72924247,6.919132823
"6497",2022-10-12,66.49,NA,46.52670086,6.889551839
"6498",2022-10-13,68.61,NA,46.70030795,6.951531042
"6499",2022-10-14,67.79,NA,46.87391505,6.950122424
"6500",2022-10-15,NA,NA,NA,NA
"6501",2022-10-16,NA,NA,NA,NA
"6502",2022-10-17,67.29,NA,46.87391505,6.96139137
"6503",2022-10-18,67.55,NA,46.72924247,7.057177411
"6504",2022-10-19,67.07,NA,46.68294724,7.047317083
"6505",2022-10-20,66.65,NA,46.81604602,7.036048137
"6506",2022-10-21,68.51,NA,46.98965311,7.061403265
"6507",2022-10-22,NA,NA,NA,NA
"6508",2022-10-23,NA,NA,NA,NA
"6509",2022-10-24,72.11,NA,46.98965311,7.114930759
"6510",2022-10-25,76.87,NA,47.01858762,7.11352214
"6511",2022-10-26,75.54,NA,47.45260536,7.064220502
"6512",2022-10-27,79.92,NA,47.74195051,6.978294789
"6513",2022-10-28,80.91,NA,49.04400371,6.983929262
"6514",2022-10-29,NA,NA,NA,NA
"6515",2022-10-30,NA,NA,NA,NA
"6516",2022-10-31,79.68,NA,49.18867628,7.085349776
"6517",2022-11-01,76.45,NA,50.16382083,6.783293332
"6518",2022-11-02,76.46,NA,50.10452553,6.882947269
"6519",2022-11-03,76.04,NA,50.40100202,6.77646772
"6520",2022-11-04,76.13,NA,50.40100202,6.855644821
"6521",2022-11-05,NA,NA,NA,NA
"6522",2022-11-06,NA,NA,NA,NA
"6523",2022-11-07,77.26,NA,51.29043146,6.824247005
"6524",2022-11-08,75.92,NA,51.64620324,6.719132578
"6525",2022-11-09,72.61,NA,52.2984515,6.840628474
"6526",2022-11-10,72.87,NA,52.2984515,6.72595819
"6527",2022-11-11,75.65,NA,52.12056561,6.709576721
"6528",2022-11-12,NA,NA,NA,NA
"6529",2022-11-13,NA,NA,NA,NA
"6530",2022-11-14,75.05,NA,52.47633739,6.738244292
"6531",2022-11-15,76.47,NA,52.28066291,6.720497701
"6532",2022-11-16,73.25,26.27123175,52.32809915,6.757356006
"6533",2022-11-17,72.24,NA,52.4170421,6.668623049
"6534",2022-11-18,72.31,NA,52.26880385,6.63586011
"6535",2022-11-19,NA,NA,NA,NA
"6536",2022-11-20,NA,NA,NA,NA
"6537",2022-11-21,74.45,NA,52.17986091,6.642685723
"6538",2022-11-22,73.75,NA,52.17986091,6.682274273
"6539",2022-11-23,75.7,NA,52.09091797,6.687734763
"6540",2022-11-24,78.1,NA,51.29043146,6.68636964
"6541",2022-11-25,78.7,NA,51.11254557,6.659067192
"6542",2022-11-26,NA,NA,NA,NA
"6543",2022-11-27,NA,NA,NA,NA
"6544",2022-11-28,78.68,NA,50.99395498,6.657702069
"6545",2022-11-29,81.25,NA,49.896992,6.715037211
"6546",2022-11-30,84.55,NA,49.51157257,6.594906438
"6547",2022-12-01,85.08,NA,49.5128913,6.163029415
"6548",2022-12-02,87.58,NA,48.642137,6.275281213
"6549",2022-12-03,NA,NA,NA,NA
"6550",2022-12-04,NA,NA,NA,NA
"6551",2022-12-05,87.22,NA,48.642137,6.186020747
"6552",2022-12-06,87.64,NA,49.24265721,6.127866202
"6553",2022-12-07,88.02,NA,49.54291732,5.824921591
"6554",2022-12-08,88.62,NA,49.54291732,5.793815672
"6555",2022-12-09,87.76,NA,49.99330747,5.877666412
"6556",2022-12-10,NA,NA,NA,NA
"6557",2022-12-11,NA,NA,NA,NA
"6558",2022-12-12,90.1,NA,50.0653699,6.038605736
"6559",2022-12-13,88.59,NA,49.84317742,6.374008698
"6560",2022-12-14,86.56,NA,50.14343753,6.392942736
"6561",2022-12-15,85.5,NA,51.64473805,6.455154575
"6562",2022-12-16,83.8,NA,46.54031627,6.501137239
"6563",2022-12-17,NA,NA,NA,NA
"6564",2022-12-18,NA,NA,NA,NA
"6565",2022-12-19,84.11,NA,46.3421446,6.557939354
"6566",2022-12-20,86.95,NA,46.24005616,6.55388206
"6567",2022-12-21,84.63,NA,45.93979606,6.528185865
"6568",2022-12-22,85.99,NA,45.63953595,6.27257635
"6569",2022-12-23,86.09,NA,46.22204055,6.388885442
"6570",2022-12-24,NA,NA,NA,NA
"6571",2022-12-25,NA,NA,NA,NA
"6572",2022-12-26,NA,NA,NA,6.333435759
"6573",2022-12-27,85.02,NA,NA,6.433515675
"6574",2022-12-28,82.8,NA,46.46224864,6.549824766
"6575",2022-12-29,81.29,NA,46.24005616,6.521423709
"6576",2022-12-30,80.76,NA,46.24005616,6.536300453
"6577",2022-12-31,NA,NA,NA,NA
"6578",2023-01-01,NA,NA,NA,NA
"6579",2023-01-02,83.3,NA,45.45992902,NA
"6580",2023-01-03,80.57,NA,45.45992902,6.598925019
"6581",2023-01-04,74.98,NA,45.21008382,6.562028979
"6582",2023-01-05,76.03,NA,44.6152143,6.572961139
"6583",2023-01-06,74.58,NA,44.46649692,6.48550386
"6584",2023-01-07,NA,NA,NA,NA
"6585",2023-01-08,NA,NA,NA,NA
"6586",2023-01-09,78.59,NA,44.46649692,6.597558499
"6587",2023-01-10,77.65,NA,43.27675787,6.570228099
"6588",2023-01-11,76.1,NA,43.27675787,6.500535579
"6589",2023-01-12,77.32,NA,43.42547525,6.48003778
"6590",2023-01-13,76.97,NA,43.57419263,6.581160259
"6591",2023-01-14,NA,NA,NA,NA
"6592",2023-01-15,NA,NA,NA,NA
"6593",2023-01-16,74.7,NA,43.72291001,6.48550386
"6594",2023-01-17,76.74,NA,43.87162739,6.43084306
"6595",2023-01-18,80.44,NA,43.96085782,6.48277082
"6596",2023-01-19,81.09,NA,43.72291001,6.290091501
"6597",2023-01-20,82.24,NA,43.72291001,6.741043097
"6598",2023-01-21,NA,NA,NA,NA
"6599",2023-01-22,NA,NA,NA,NA
"6600",2023-01-23,82.33,NA,43.42547525,NA
"6601",2023-01-24,78.85,NA,43.25891178,NA
"6602",2023-01-25,81.41,NA,43.12804049,NA
"6603",2023-01-26,86.41,NA,43.12804049,NA
"6604",2023-01-27,86.12,NA,43.00906658,NA
"6605",2023-01-28,NA,NA,NA,NA
"6606",2023-01-29,NA,NA,NA,NA
"6607",2023-01-30,86.53,NA,43.21727092,6.765640457
"6608",2023-01-31,89.85,NA,42.83060573,7.123668694
"6609",2023-02-01,92.19,NA,42.34082747,6.961745799
"6610",2023-02-02,89.81,NA,42.57605428,6.851155211
"6611",2023-02-03,90.07,NA,42.63486099,6.815656997
"6612",2023-02-04,NA,NA,NA,NA
"6613",2023-02-05,NA,NA,NA,NA
"6614",2023-02-06,87.73,NA,42.73483239,6.842963315
"6615",2023-02-07,87.18,NA,42.63486099,6.711892989
"6616",2023-02-08,87.18,NA,42.48784423,6.695509198
"6617",2023-02-09,87.9,NA,42.39963417,6.616320875
"6618",2023-02-10,89.93,NA,42.51724758,6.818387629
"6619",2023-02-11,NA,NA,NA,NA
"6620",2023-02-12,NA,NA,NA,NA
"6621",2023-02-13,89.13,NA,42.31142411,6.561708239
"6622",2023-02-14,88.99,NA,42.28202076,6.57809203
"6623",2023-02-15,91.22,25.99135799,42.22321406,6.496173076
"6624",2023-02-16,94.33,NA,41.42932354,6.527575341
"6625",2023-02-17,93.05,NA,41.19409672,6.604033032
"6626",2023-02-18,NA,NA,NA,NA
"6627",2023-02-19,NA,NA,NA,NA
"6628",2023-02-20,95.09,NA,41.11764801,6.512556866
"6629",2023-02-21,97.04,NA,40.57662632,6.492077128
"6630",2023-02-22,93.49,NA,40.2825928,6.350084274
"6631",2023-02-23,94.26,NA,39.40049223,6.48798118
"6632",2023-02-24,94.07,NA,39.98855927,6.463405494
"6633",2023-02-25,NA,NA,NA,NA
"6634",2023-02-26,NA,NA,NA,NA
"6635",2023-02-27,96.85,NA,39.98855927,6.550785712
"6636",2023-02-28,96.38,NA,39.40049223,6.475693337
"6637",2023-03-01,93.52,NA,38.82545226,6.410120951
"6638",2023-03-02,90.03,NA,38.82545226,6.384388372
"6639",2023-03-03,88.9,NA,38.76750382,6.433144838
"6640",2023-03-04,NA,NA,NA,NA
"6641",2023-03-05,NA,NA,NA,NA
"6642",2023-03-06,89.75,NA,38.2459679,6.438562223
"6643",2023-03-07,92.44,NA,38.1010968,6.427727453
"6644",2023-03-08,94.55,NA,38.82545226,6.445333955
"6645",2023-03-09,95.18,NA,38.39083899,6.42501876
"6646",2023-03-10,96.59,NA,38.2459679,6.370844909
"6647",2023-03-11,NA,NA,NA,NA
"6648",2023-03-12,NA,NA,NA,NA
"6649",2023-03-13,94.17,NA,37.95622571,6.300418902
"6650",2023-03-14,89.72,NA,37.81135462,6.372199255
"6651",2023-03-15,86.52,NA,39.40493662,6.397931835
"6652",2023-03-16,84.37,NA,38.68058117,6.376262294
"6653",2023-03-17,84.52,NA,38.2459679,6.288229786
"6654",2023-03-18,NA,NA,NA,NA
"6655",2023-03-19,NA,NA,NA,NA
"6656",2023-03-20,85.06,NA,38.1010968,6.362718831
"6657",2023-03-21,86.85,NA,37.66648353,6.34511233
"6658",2023-03-22,86.76,NA,37.66648353,6.388451411
"6659",2023-03-23,89.67,NA,37.34776713,6.368136217
"6660",2023-03-24,85.09,NA,36.56546325,6.381679679
"6661",2023-03-25,NA,NA,NA,NA
"6662",2023-03-26,NA,NA,NA,NA
"6663",2023-03-27,84.77,NA,35.63828827,6.351884061
"6664",2023-03-28,86.61,NA,35.0588039,6.316671058
"6665",2023-03-29,87.54,NA,34.76906172,6.332923213
"6666",2023-03-30,88.24,NA,31.29215555,6.323442789
"6667",2023-03-31,89.24,NA,31.58189773,6.384388372
"6668",2023-04-01,NA,NA,NA,NA
"6669",2023-04-02,NA,NA,NA,NA
"6670",2023-04-03,93.04,NA,32.85644485,6.304270374
"6671",2023-04-04,92.29,NA,33.42293528,6.211618909
"6672",2023-04-05,93.96,NA,33.42293528,NA
"6673",2023-04-06,94.01,NA,33.56455789,6.211618909
"6674",2023-04-07,NA,NA,33.56455789,6.399569023
"6675",2023-04-08,NA,NA,NA,NA
"6676",2023-04-09,NA,NA,NA,NA
"6677",2023-04-10,NA,NA,33.56455789,6.210295317
"6678",2023-04-11,94.72,NA,33.56455789,6.194412209
"6679",2023-04-12,93.3,NA,33.42293528,6.064700158
"6680",2023-04-13,91.86,NA,35.40565178,6.334712998
"6681",2023-04-14,91.28,NA,35.54727439,6.064700158
"6682",2023-04-15,NA,NA,NA,NA
"6683",2023-04-16,NA,NA,NA,NA
"6684",2023-04-17,90.56,NA,34.98078396,6.118967445
"6685",2023-04-18,92.82,NA,34.75418779,6.085877636
"6686",2023-04-19,91.96,NA,34.75418779,6.083230451
"6687",2023-04-20,89.5,NA,34.27267092,6.607373023
"6688",2023-04-21,87.26,NA,34.6408897,6.613990985
"6689",2023-04-22,NA,NA,NA,NA
"6690",2023-04-23,NA,NA,NA,NA
"6691",2023-04-24,85.94,NA,34.31232525,6.394274654
"6692",2023-04-25,84.59,NA,34.45394786,5.979990248
"6693",2023-04-26,83.3,NA,34.55591614,6.584871953
"6694",2023-04-27,83.8,NA,33.13969007,6.582224768
"6695",2023-04-28,85.1,NA,31.723464,6.587519137
"6696",2023-04-29,NA,NA,NA,NA
"6697",2023-04-30,NA,NA,NA,NA
"6698",2023-05-01,NA,NA,32.03592829,NA
"6699",2023-05-02,86.18,NA,31.03480553,NA
"6700",2023-05-03,82.86,NA,30.46273539,NA
"6701",2023-05-04,82.57,NA,31.32084061,6.56209836
"6702",2023-05-05,82.86,NA,31.17782307,6.5713074
"6703",2023-05-06,NA,NA,NA,NA
"6704",2023-05-07,NA,NA,NA,NA
"6705",2023-05-08,83.28,NA,30.891788,6.513422009
"6706",2023-05-09,84.65,NA,30.891788,6.533155665
"6707",2023-05-10,87.31,NA,30.891788,6.542364704
"6708",2023-05-11,86.22,NA,29.7476477,6.575254131
"6709",2023-05-12,86.31,NA,30.03368278,6.122695623
"6710",2023-05-13,NA,NA,NA,NA
"6711",2023-05-14,NA,NA,NA,NA
"6712",2023-05-15,84.86,NA,29.89066524,6.567360668
"6713",2023-05-16,86.47,NA,29.71904419,6.366077379
"6714",2023-05-17,86.07,27.90890269,29.46161263,6.364761802
"6715",2023-05-18,87.73,NA,29.46161263,6.41475373
"6716",2023-05-19,87.76,NA,30.891788,6.423962769
"6717",2023-05-20,NA,NA,NA,NA
"6718",2023-05-21,NA,NA,NA,NA
"6719",2023-05-22,85.65,NA,30.891788,6.551573744
"6720",2023-05-23,83.41,NA,30.891788,6.550258167
"6721",2023-05-24,83.05,NA,30.74877046,6.577885285
"6722",2023-05-25,80.94,NA,30.891788,6.516053163
"6723",2023-05-26,80.29,NA,31.46385815,6.555520475
"6724",2023-05-27,NA,NA,NA,NA
"6725",2023-05-28,NA,NA,NA,NA
"6726",2023-05-29,80.9,NA,31.60687568,4.395342947
"6727",2023-05-30,78.61,NA,31.17782307,6.552889321
"6728",2023-05-31,79.2,NA,31.2922371,6.538417973
"6729",2023-06-01,76.98,NA,31.11273342,6.416775793
"6730",2023-06-02,77.26,NA,31.53699796,6.436095672
"6731",2023-06-03,NA,NA,NA,NA
"6732",2023-06-04,NA,NA,NA,NA
"6733",2023-06-05,80.76,NA,31.53699796,6.178497286
"6734",2023-06-06,79.94,NA,31.53699796,6.438671656
"6735",2023-06-07,81.81,NA,31.96126251,6.388439971
"6736",2023-06-08,82.19,NA,31.8481253,6.40775985
"6737",2023-06-09,84.93,NA,31.67841948,6.40131989
"6738",2023-06-10,NA,NA,NA,6.40131989
"6739",2023-06-11,NA,NA,NA,NA
"6740",2023-06-12,85.96,NA,31.11273342,6.403895874
"6741",2023-06-13,88,NA,32.38552706,6.425791737
"6742",2023-06-14,91.42,NA,34.22400676,6.335632302
"6743",2023-06-15,91.33,NA,33.94116373,6.429655712
"6744",2023-06-16,90.4,NA,33.94116373,6.429655712
"6745",2023-06-17,NA,NA,NA,6.429655712
"6746",2023-06-18,NA,NA,NA,NA
"6747",2023-06-19,90.16,NA,33.51689918,5.122343904
"6748",2023-06-20,92.82,NA,30.12278281,6.023938255
"6749",2023-06-21,88.55,NA,28.99141068,5.980146529
"6750",2023-06-22,88.16,NA,26.87008795,NA
"6751",2023-06-23,85.89,NA,25.4558728,NA
"6752",2023-06-24,NA,NA,NA,NA
"6753",2023-06-25,NA,NA,NA,NA
"6754",2023-06-26,84.3,NA,23.19312855,6.43480768
"6755",2023-06-27,86.87,NA,24.04165764,6.343360253
"6756",2023-06-28,85.78,NA,23.19312855,6.439959648
"6757",2023-06-29,85.94,NA,23.19312855,6.436095672
"6758",2023-06-30,87.17,NA,23.61739309,6.438671656
"6759",2023-07-01,NA,NA,NA,NA
"6760",2023-07-02,NA,NA,NA,NA
"6761",2023-07-03,85.47,NA,23.49115443,5.834678919
"6762",2023-07-04,85.45,NA,20.81850812,5.861108655
"6763",2023-07-05,84.08,NA,21.2405049,5.803214947
"6764",2023-07-06,84.25,NA,21.3811705,5.796922152
"6765",2023-07-07,84.44,NA,22.22516407,5.794405035
"6766",2023-07-08,NA,NA,NA,NA
"6767",2023-07-09,NA,NA,NA,NA
"6768",2023-07-10,84.6,NA,21.94383288,5.790629358
"6769",2023-07-11,85.07,NA,21.52183609,6.291535788
"6770",2023-07-12,84.16,NA,22.08449848,6.252520463
"6771",2023-07-13,84.19,NA,21.3811705,6.292794347
"6772",2023-07-14,84.39,NA,21.3811705,6.292794347
"6773",2023-07-15,NA,NA,NA,6.292794347
"6774",2023-07-16,NA,NA,NA,6.292794347
"6775",2023-07-17,84.87,NA,28.10498596,6.291535788
"6776",2023-07-18,85.73,NA,28.13311908,6.292794347
"6777",2023-07-19,87.56,NA,27.99245348,6.212246579
"6778",2023-07-20,88.87,NA,27.00779431,6.268881728
"6779",2023-07-21,89.74,NA,26.58579753,6.276433082
"6780",2023-07-22,NA,NA,NA,NA
"6781",2023-07-23,NA,NA,NA,NA
"6782",2023-07-24,89.45,NA,25.31980717,6.272657405
"6783",2023-07-25,90.25,NA,28.83644705,6.114078988
"6784",2023-07-26,89.19,NA,36.7137204,6.28901867
"6785",2023-07-27,89.45,NA,34.60373647,6.071287986
"6786",2023-07-28,87.12,NA,33.75974289,6.290277229
"6787",2023-07-29,NA,NA,NA,NA
"6788",2023-07-30,NA,NA,NA,NA
"6789",2023-07-31,85.16,NA,33.6190773,6.212246579
"6790",2023-08-01,83.65,NA,31.63070259,6.190537853
"6791",2023-08-02,82.06,NA,31.355653,6.299232474
"6792",2023-08-03,83.4,NA,31.90575218,6.294176911
"6793",2023-08-04,82.28,NA,31.90575218,6.303024147
"6794",2023-08-05,NA,NA,NA,NA
"6795",2023-08-06,NA,NA,NA,NA
"6796",2023-08-07,81.34,NA,32.95094061,5.820217806
"6797",2023-08-08,83.02,NA,33.14347532,5.835384497
"6798",2023-08-09,82.64,NA,33.41852491,6.313135275
"6799",2023-08-10,83.61,NA,32.97844557,6.309343602
"6800",2023-08-11,85.43,NA,33.11597037,6.003481993
"6801",2023-08-12,NA,NA,NA,NA
"6802",2023-08-13,NA,NA,NA,NA
"6803",2023-08-14,86.43,NA,33.28100012,5.831592824
"6804",2023-08-15,85.82,NA,33.6935745,5.736801003
"6805",2023-08-16,87.15,32.26732137,33.77608938,6.26637131
