Date,EUR= (BID),EURCNH= (BID),HBEHBEA (TRDPRC_1),HBEHBEAOTC (TRDPRC_1),EURCNY= (BID),
28/12/2015,1.0965,7.1922,,,7.1074,
29/12/2015,1.0917,7.179,,,7.072,
30/12/2015,1.0929,7.177,,,7.0858,
31/12/2015,1.086,7.1272,,,7.0395,
01/1/2016,1.0858,7.125,,,7.0395,
04/1/2016,1.0829,7.178,,,7.0761,
05/1/2016,1.0746,7.14,,,7.0046,
06/1/2016,1.0778,7.214,,,7.0607,
07/1/2016,1.0934,7.3008,,,7.1977,
08/1/2016,1.0929,7.2966,,,7.1874,
11/1/2016,1.0859,7.1605,,,7.1218,
12/1/2016,1.0854,7.1434,,,7.1337,
13/1/2016,1.0873,7.1441,,,7.1489,
14/1/2016,1.0864,7.1697,,,7.1577,
15/1/2016,1.0914,7.2221,,,7.1851,
18/1/2016,1.089,7.1664,,,7.1557,
19/1/2016,1.0905,7.186,,,7.1688,
20/1/2016,1.0889,7.1846,,,7.1532,
21/1/2016,1.0872,7.176,,,7.1497,
22/1/2016,1.0794,7.1371,,,7.1024,
25/1/2016,1.0847,7.166,,,7.1369,
26/1/2016,1.0869,7.183,,,7.1462,
27/1/2016,1.0891,7.2065,,,7.1627,
28/1/2016,1.0937,7.2338,,,7.1924,
29/1/2016,1.0834,7.1424,,,7.1229,
01/2/2016,1.0886,7.205,,,7.1542,
02/2/2016,1.0916,7.233,,,7.1809,
03/2/2016,1.1103,7.34,,,7.3019,
04/2/2016,1.1206,7.367,,,7.3597,
05/2/2016,1.1156,7.3266,,,7.3278,
08/2/2016,1.1195,7.3525,,,7.3482,
09/2/2016,1.1291,7.4127,,,7.4142,
10/2/2016,1.1289,7.385,,,7.4149,
11/2/2016,1.1321,7.39,,,7.4343,
12/2/2016,1.1258,7.327,,,7.3879,
15/2/2016,1.1153,7.248,,,7.2424,
16/2/2016,1.1141,7.263,,,7.2595,
17/2/2016,1.1127,7.259,,,7.2514,
18/2/2016,1.1103,7.241,,,7.237,
19/2/2016,1.1132,7.2646,,,7.2557,
22/2/2016,1.1026,7.1948,,,7.1835,
23/2/2016,1.1017,7.196,,,7.1907,
24/2/2016,1.1011,7.193,,,7.1897,
25/2/2016,1.1021,7.1971,,,7.1963,
26/2/2016,1.0931,7.1582,,,7.1504,
29/2/2016,1.0871,7.1185,,,7.1165,
01/3/2016,1.0864,7.1152,,,7.1134,
02/3/2016,1.0866,7.1157,,,7.1066,
03/3/2016,1.0955,7.1434,,,7.1485,
04/3/2016,1.1001,7.1524,,,7.1463,
07/3/2016,1.1012,7.1632,,,7.1672,
08/3/2016,1.1009,7.1649,,,7.1587,
09/3/2016,1.0997,7.1579,,,7.1576,
10/3/2016,1.1176,7.2695,,,7.2698,
11/3/2016,1.115,7.2287,,,7.2355,
14/3/2016,1.1104,7.2096,,,7.2092,
15/3/2016,1.1108,7.2327,,,7.2266,
16/3/2016,1.1222,7.2778,,,7.3116,
17/3/2016,1.1317,7.3109,,,7.3174,
18/3/2016,1.1267,7.2768,,,7.2835,
21/3/2016,1.1239,7.2886,,,7.2803,
22/3/2016,1.1214,7.2834,,,7.2767,
23/3/2016,1.1183,7.2745,,,7.2709,
24/3/2016,1.1173,7.2876,,,7.2731,
25/3/2016,1.1163,7.2827,,,7.2689,
28/3/2016,1.1193,7.2956,,,7.2667,
29/3/2016,1.1289,7.3291,,,7.3391,
30/3/2016,1.1336,7.3442,,,7.322,
31/3/2016,1.1378,7.3544,,,7.3385,
01/4/2016,1.1386,7.365,,,7.3737,
04/4/2016,1.139,7.3706,,,7.3685,
05/4/2016,1.1382,7.3821,,,7.3631,
06/4/2016,1.1397,7.3874,,,7.3772,
07/4/2016,1.1375,7.3784,,,7.3403,
08/4/2016,1.1399,7.3781,,,7.3604,
11/4/2016,1.1406,7.378,,,7.359,
12/4/2016,1.1384,7.368,,,7.3536,
13/4/2016,1.1272,7.3098,,,7.2915,
14/4/2016,1.1266,7.3148,,,7.2904,
15/4/2016,1.128,7.3163,,,7.2999,
18/4/2016,1.1312,7.3336,,,7.3166,
19/4/2016,1.1356,7.3448,,,7.3258,
20/4/2016,1.1295,7.3205,,,7.2987,
21/4/2016,1.1286,7.3172,,,7.3145,
22/4/2016,1.123,7.2965,,,7.2899,
25/4/2016,1.1263,7.3267,,,7.3083,
26/4/2016,1.1298,7.3461,,,7.3215,
27/4/2016,1.1319,7.363,,,7.3433,
28/4/2016,1.1351,7.358,,,7.3398,
29/4/2016,1.1454,7.42,,,7.4038,
02/5/2016,1.1529,7.4702,,,7.4546,
03/5/2016,1.1495,7.4729,,,7.4542,
04/5/2016,1.1485,7.4844,,,7.4508,
05/5/2016,1.1404,7.4335,,,7.4062,
06/5/2016,1.1402,7.4287,,,7.4008,
09/5/2016,1.1381,7.4447,,,7.4085,
10/5/2016,1.1368,7.4302,,,7.402,
11/5/2016,1.1425,7.4558,,,7.4065,
12/5/2016,1.1375,7.4489,,,7.4061,
13/5/2016,1.1305,7.4066,,,7.3764,
16/5/2016,1.1316,7.412,,,7.371,
17/5/2016,1.1311,7.4063,,,7.3695,
18/5/2016,1.1215,7.3768,,,7.3262,
19/5/2016,1.1202,7.3507,,,7.3226,
20/5/2016,1.1222,7.3632,,,7.33,
23/5/2016,1.1216,7.36,,,7.3455,
24/5/2016,1.114,7.3141,,,7.296,
25/5/2016,1.1153,7.3236,,,7.3014,
26/5/2016,1.1192,7.342,,,7.3276,
27/5/2016,1.1114,7.3068,,,7.2877,
30/5/2016,1.1144,7.3384,,,7.3254,
31/5/2016,1.1129,7.3307,,,7.3174,
01/6/2016,1.1185,7.369,,,7.3449,
02/6/2016,1.1149,7.3438,,,7.3337,
03/6/2016,1.1365,7.4364,,,7.4542,
06/6/2016,1.1351,7.4543,,,7.4484,
07/6/2016,1.1356,7.4687,,,7.4519,
08/6/2016,1.1392,7.4805,,,7.4676,
09/6/2016,1.1314,7.4493,,,7.4165,
10/6/2016,1.1249,7.4313,,,7.3745,
13/6/2016,1.129,7.4512,,,7.4268,
14/6/2016,1.1206,7.4009,,,7.3794,
15/6/2016,1.1257,7.4239,,,7.4001,
16/6/2016,1.1223,7.4046,,,7.3951,
17/6/2016,1.1274,7.4403,,,7.4237,
20/6/2016,1.131,7.4522,,,7.4336,
21/6/2016,1.124,7.4107,,,7.4031,
22/6/2016,1.1295,7.4305,,,7.4236,
23/6/2016,1.1385,7.5039,,,7.4762,
24/6/2016,1.1115,7.3696,,,7.3425,
27/6/2016,1.1022,7.3629,,,7.3197,
28/6/2016,1.1065,7.3911,,,7.3501,
29/6/2016,1.1123,7.4006,,,7.3731,
30/6/2016,1.1104,7.4077,,,7.3707,
01/7/2016,1.1135,7.4287,,,7.4038,
04/7/2016,1.1154,7.4409,,,7.4245,
05/7/2016,1.1075,7.407,,,7.3874,
06/7/2016,1.1099,7.4318,,,7.4226,
07/7/2016,1.1059,7.4108,,,7.3826,
08/7/2016,1.1052,7.403,,,7.3833,
11/7/2016,1.1056,7.4126,,,7.3924,
12/7/2016,1.1057,7.406,,,7.3909,
13/7/2016,1.1088,7.4193,,,7.4051,
14/7/2016,1.1118,7.4368,,,7.4191,
15/7/2016,1.1034,7.4003,,,7.3654,
18/7/2016,1.1071,7.4314,,,7.4142,
19/7/2016,1.1021,7.3949,,,7.371,
20/7/2016,1.1013,7.3547,,,7.3459,
21/7/2016,1.1023,7.3612,,,7.3494,
22/7/2016,1.0973,7.33,,,7.3174,
25/7/2016,1.099,7.3517,,,7.3284,
26/7/2016,1.0986,7.3384,,,7.3215,
27/7/2016,1.1055,7.3763,,,7.368,
28/7/2016,1.1074,7.3783,,,7.3589,
29/7/2016,1.117,7.405,,,7.4089,
01/8/2016,1.1159,7.4134,,,7.4043,
02/8/2016,1.1225,7.4462,,,7.4287,
03/8/2016,1.1147,7.4068,,,7.3859,
04/8/2016,1.1128,7.3949,,,7.3817,
05/8/2016,1.1085,7.3845,,,7.371,
08/8/2016,1.109,7.3935,,,7.3708,
09/8/2016,1.1117,7.4043,,,7.3901,
10/8/2016,1.1174,7.422,,,7.4076,
11/8/2016,1.1135,7.4003,,,7.3742,
12/8/2016,1.1158,7.418,,,7.3947,
15/8/2016,1.1183,7.4331,,,7.4126,
16/8/2016,1.1276,7.4788,,,7.4621,
17/8/2016,1.1286,7.4867,,,7.4779,
18/8/2016,1.1352,7.5283,,,7.5197,
19/8/2016,1.1325,7.5325,,,7.524,
22/8/2016,1.1315,7.5391,,,7.5193,
23/8/2016,1.1303,7.5255,,,7.5002,
24/8/2016,1.1261,7.5145,,,7.4908,
25/8/2016,1.1279,7.5195,,,7.501,
26/8/2016,1.1195,7.4937,,,7.4565,
29/8/2016,1.1188,7.482,,,7.4607,
30/8/2016,1.1141,7.4573,,,7.4373,
31/8/2016,1.1156,7.4643,,,7.4404,
01/9/2016,1.1196,7.4841,,,7.4611,
02/9/2016,1.1153,7.4687,,,7.4431,
05/9/2016,1.1144,7.455,,,7.4321,
06/9/2016,1.1252,7.512,,,7.5057,
07/9/2016,1.1237,7.4975,,,7.479,
08/9/2016,1.1258,7.52,,,7.4916,
09/9/2016,1.1229,7.5195,,,7.4998,
12/9/2016,1.1232,7.5066,,,7.4941,
13/9/2016,1.1217,7.506,,,7.4809,
14/9/2016,1.1249,7.4976,,,7.4969,
15/9/2016,1.1241,7.478,,,7.4942,
16/9/2016,1.1153,7.4156,,,7.4351,
19/9/2016,1.1173,7.447,,,7.442,
20/9/2016,1.1152,7.451,,,7.4316,
21/9/2016,1.1185,7.458,,,7.4537,
22/9/2016,1.1207,7.4828,,,7.4596,
23/9/2016,1.1222,7.4954,,,7.4808,
26/9/2016,1.1253,7.5198,,,7.4942,
27/9/2016,1.1213,7.4889,,,7.4729,
28/9/2016,1.1214,7.4977,,,7.4752,
29/9/2016,1.1221,7.484,,,7.472,
30/9/2016,1.1238,7.4878,,,7.4859,
03/10/2016,1.1209,7.4855,,,7.4699,
04/10/2016,1.1202,7.498,,,7.4659,
05/10/2016,1.1202,7.505,,,7.4675,
06/10/2016,1.1149,7.477,,,7.4302,
07/10/2016,1.1199,7.5093,,,7.4652,
10/10/2016,1.1137,7.481,,,7.4591,
11/10/2016,1.1053,7.437,,,7.4229,
12/10/2016,1.1006,7.4033,,,7.3856,
13/10/2016,1.1056,7.4449,,,7.4245,
14/10/2016,1.0969,7.3907,,,7.3749,
17/10/2016,1.0997,7.4194,,,7.4019,
18/10/2016,1.0978,7.403,,,7.3912,
19/10/2016,1.0972,7.395,,,7.3836,
20/10/2016,1.0928,7.373,,,7.3623,
21/10/2016,1.0882,7.368,,,7.3525,
24/10/2016,1.088,7.3783,,,7.359,
25/10/2016,1.0886,7.3737,,,7.3734,
26/10/2016,1.0907,7.3974,,,7.3746,
27/10/2016,1.0894,7.404,,,7.3848,
28/10/2016,1.0983,7.45,,,7.4367,
31/10/2016,1.0979,7.4418,,,7.4234,
01/11/2016,1.1053,7.486,,,7.4694,
02/11/2016,1.1094,7.5061,,,7.488,
03/11/2016,1.1103,7.5178,,,7.5068,
04/11/2016,1.1135,7.5416,,,7.5167,
07/11/2016,1.1038,7.5002,,,7.471,
08/11/2016,1.1023,7.4945,,,7.469,
09/11/2016,1.0909,7.454,,,7.42,
10/11/2016,1.0889,7.44,,,7.4,
11/11/2016,1.085,7.4004,,,7.37,
14/11/2016,1.0734,7.3588,,,7.34,
15/11/2016,1.072,7.3657,,,7.35,
16/11/2016,1.0685,7.3628,,,7.35,
17/11/2016,1.0625,7.3329,,,7.32,
18/11/2016,1.0585,7.3148,,,7.2998,
21/11/2016,1.0627,7.3308,,,7.29,
22/11/2016,1.0624,7.3421,,,7.31,
23/11/2016,1.0556,7.3354,,,7.3,
24/11/2016,1.0552,7.3273,,,7.3098,
25/11/2016,1.0584,7.3563,,,7.3336,
28/11/2016,1.0613,7.35,,,7.3242,
29/11/2016,1.0647,7.362,,,7.3142,
30/11/2016,1.0585,7.3193,,,7.3139,
01/12/2016,1.066,7.3321,,,7.2871,
02/12/2016,1.067,7.3271,,,7.346,
05/12/2016,1.0762,7.387,,,7.36,
06/12/2016,1.0717,7.3798,,,7.36,
07/12/2016,1.0751,7.414,,,7.4,
08/12/2016,1.0615,7.336,,,7.31,
09/12/2016,1.0559,7.3131,,,7.27,
12/12/2016,1.0634,7.3626,,,7.32,
13/12/2016,1.0625,7.3527,,,7.33,
14/12/2016,1.0535,7.294,,,7.34,
15/12/2016,1.0412,7.219,,,7.19,
16/12/2016,1.0447,7.2703,,,7.27,
19/12/2016,1.0402,7.2097,,,7.23,
20/12/2016,1.0385,7.2056,,,7.21,
21/12/2016,1.0423,7.223,,,7.23,
22/12/2016,1.0435,7.2501,,,7.25,
23/12/2016,1.0454,7.2686,,,7.2534,
26/12/2016,1.0453,7.2638,,,7.26,
27/12/2016,1.0455,7.271,,,7.26,
28/12/2016,1.0407,7.2554,,,7.2295,
29/12/2016,1.049,7.2989,,,7.28,
30/12/2016,1.0513,7.3382,,,7.3322,
02/1/2017,1.0457,7.2868,,,7.27,
03/1/2017,1.0404,7.2468,,,7.24,
04/1/2017,1.0486,7.2102,,,7.24,
05/1/2017,1.0603,7.1947,,,7.2773,
06/1/2017,1.053,7.2152,,,7.3,
09/1/2017,1.0572,7.2736,,,7.3083,
10/1/2017,1.0553,7.2907,,,7.31,
11/1/2017,1.058,7.2905,,,7.2514,
12/1/2017,1.061,7.276,,,7.33,
13/1/2017,1.0641,7.2813,,,7.32,
16/1/2017,1.06,7.266,,,7.31,
17/1/2017,1.0712,7.2847,,,7.32,
18/1/2017,1.063,7.2684,,,7.3185,
19/1/2017,1.0663,7.2931,,,7.2753,
20/1/2017,1.0699,7.3124,,,7.33,
23/1/2017,1.0761,7.326,,,7.3571,
24/1/2017,1.073,7.3045,,,7.36,
25/1/2017,1.0744,7.337,,,7.38,
26/1/2017,1.068,7.3186,,,7.34,
27/1/2017,1.0694,7.347,,,7.36,
30/1/2017,1.0692,7.3309,,,7.36,
31/1/2017,1.0795,7.3712,,,7.4,
01/2/2017,1.0767,7.354,,,7.38,
02/2/2017,1.0758,7.325,,,7.37,
03/2/2017,1.0781,7.3303,,,7.36,
06/2/2017,1.0749,7.3075,,,7.3595,
07/2/2017,1.068,7.301,,,7.3358,
08/2/2017,1.0697,7.316,,,7.3468,
09/2/2017,1.0654,7.3117,,,7.3234,
10/2/2017,1.0638,7.3011,,,7.3138,
13/2/2017,1.0597,7.2794,,,7.2879,
14/2/2017,1.0577,7.2508,,,7.2855,
15/2/2017,1.0598,7.252,,,7.2561,
16/2/2017,1.0672,7.3081,,,7.3061,
17/2/2017,1.0611,7.2688,,,7.28,
20/2/2017,1.0609,7.2749,,,7.3037,
21/2/2017,1.0535,7.2271,,,7.2486,
22/2/2017,1.0555,7.239,,,7.222,
23/2/2017,1.0579,7.2452,,,7.26,
24/2/2017,1.056,7.2374,,,7.26,
27/2/2017,1.0585,7.263,,,7.29,
28/2/2017,1.0575,7.248,,,7.28,
01/3/2017,1.0546,7.2415,,,7.25,
02/3/2017,1.0506,7.232,,,7.24,
03/3/2017,1.062,7.3211,,,7.28,
06/3/2017,1.0578,7.3,,,7.29,
07/3/2017,1.0565,7.282,,,7.29,
08/3/2017,1.0539,7.2872,,,7.28,
09/3/2017,1.0575,7.301,,,7.3,
10/3/2017,1.0669,7.358,,,7.36,
13/3/2017,1.0653,7.345,,,7.3737,
14/3/2017,1.0602,7.3178,,,7.3538,
15/3/2017,1.0732,7.349,,,7.3509,
16/3/2017,1.0764,7.395,,,7.3961,
17/3/2017,1.0736,7.3869,,,7.4085,
20/3/2017,1.0737,7.3968,,,7.4348,
21/3/2017,1.0808,7.4262,,,7.4334,
22/3/2017,1.0795,7.409,,,7.437,
23/3/2017,1.078,7.4064,,,7.4218,
24/3/2017,1.0797,7.4116,,,7.4315,
27/3/2017,1.0864,7.4464,,,7.4687,
28/3/2017,1.0812,7.4297,,,7.4689,
29/3/2017,1.0766,7.3965,,,7.4109,
30/3/2017,1.0674,7.3475,,,7.3877,
31/3/2017,1.0649,7.3178,,,7.3598,
03/4/2017,1.0668,7.333,,,7.3385,
04/4/2017,1.0672,7.3377,,,7.332,
05/4/2017,1.0662,7.337,16.55,,7.3559,
06/4/2017,1.0642,7.331,16.55,,7.3467,
07/4/2017,1.0588,7.2973,16.03,,7.3208,
10/4/2017,1.0593,7.3135,16,,7.3056,
11/4/2017,1.0602,7.317,15.89,,7.32,
12/4/2017,1.0664,7.34,15.3,,7.32,
13/4/2017,1.0612,7.305,14.81,,7.3215,
14/4/2017,1.0609,7.2998,14.59,,7.3144,
17/4/2017,1.064,7.3111,15.25,,7.3328,
18/4/2017,1.0732,7.376,15.34,,7.3583,
19/4/2017,1.0709,7.373,15.52,,7.3752,
20/4/2017,1.0714,7.378,15.54,,7.4096,
21/4/2017,1.0726,7.3789,15.9,,7.36,
24/4/2017,1.0867,7.479,16.08,,7.4753,
25/4/2017,1.0925,7.523,16.77,,7.524,
26/4/2017,1.0903,7.5207,16.69,,7.4934,
27/4/2017,1.0872,7.5024,16.54,,7.4915,
28/4/2017,1.0895,7.5109,16.29,,7.5075,
01/5/2017,1.0898,7.5145,16.29,,7.5204,
02/5/2017,1.0927,7.53,16.12,,7.52,
03/5/2017,1.0882,7.504,15.84,,7.5272,
04/5/2017,1.0984,7.569,16.21,,7.56,
05/5/2017,1.0995,7.5842,16.2,,7.57,
08/5/2017,1.0922,7.5463,16.29,,7.5413,
09/5/2017,1.0872,7.5146,16.5,,7.5,
10/5/2017,1.0866,7.5111,16.48,,7.5,
11/5/2017,1.0861,7.497,16.23,,7.49,
12/5/2017,1.0928,7.5359,16.34,,7.53,
15/5/2017,1.0973,7.5615,16.33,,7.5642,
16/5/2017,1.1082,7.6178,16.37,,7.61,
17/5/2017,1.1158,7.6661,16.4,,7.64,
18/5/2017,1.1101,7.64,16.48,,7.64,
19/5/2017,1.1204,7.6972,16.85,,7.68,
22/5/2017,1.1236,7.726,16.91,,7.7305,
23/5/2017,1.1182,7.6938,16.91,,7.68,
24/5/2017,1.1217,7.712,16.84,,7.6978,
25/5/2017,1.1209,7.6761,16.92,,7.69,
26/5/2017,1.1182,7.621,16.7,,7.65,
29/5/2017,1.1164,7.6099,16.7,,7.65,
30/5/2017,1.1183,7.632,16.7,,7.65,
31/5/2017,1.1241,7.583,16.71,,7.66,
01/6/2017,1.1211,7.5644,16.63,,7.62,
02/6/2017,1.128,7.6329,16.28,,7.65,
05/6/2017,1.1252,7.63,16.11,,7.6529,
06/6/2017,1.1275,7.616,16.09,,7.6574,
07/6/2017,1.1255,7.622,15.78,,7.61,
08/6/2017,1.1212,7.5985,15.81,,7.62,
09/6/2017,1.1192,7.5945,15.85,,7.6,
12/6/2017,1.12,7.6111,15.94,,7.6219,
13/6/2017,1.1214,7.6064,15.46,,7.6,
14/6/2017,1.1217,7.611,15.65,,7.6554,
15/6/2017,1.1143,7.585,15.64,,7.58,
16/6/2017,1.1197,7.625,15.65,,7.61,
19/6/2017,1.1148,7.612,15.6,,7.6123,
20/6/2017,1.1134,7.5966,15.4,,7.5946,
21/6/2017,1.1166,7.628,15.33,,7.59,
22/6/2017,1.115,7.623,14.71,,7.6192,
23/6/2017,1.1192,7.6461,14.36,,7.6415,
26/6/2017,1.1179,7.662,13.9,,7.6566,
27/6/2017,1.1337,7.7233,13.99,,7.7,
28/6/2017,1.1376,7.7394,13.68,,7.7176,
29/6/2017,1.144,7.77,13.44,,7.74,
30/6/2017,1.1423,7.7435,13.58,,7.731,
03/7/2017,1.136,7.7202,13.67,,7.71,
04/7/2017,1.1342,7.7192,14.07,,7.7,
05/7/2017,1.1352,7.7145,13.95,,7.69,
06/7/2017,1.1422,7.766,14,,7.74,
07/7/2017,1.14,7.7536,14,,7.73,
10/7/2017,1.1399,7.756,13.92,,7.73,
11/7/2017,1.1465,7.7933,14,,7.76,
12/7/2017,1.141,7.7391,13.8,,7.73,
13/7/2017,1.1395,7.7292,13.91,,7.72,
14/7/2017,1.1467,7.7565,13.9,,7.73,
17/7/2017,1.1478,7.7632,13.88,,7.74,
18/7/2017,1.1552,7.7916,13.65,,7.8,
19/7/2017,1.1514,7.783,13.19,,7.77,
20/7/2017,1.1629,7.857,12.88,,7.85,
21/7/2017,1.1661,7.8783,13.45,,7.85,
24/7/2017,1.1638,7.851,13.48,,7.84,
25/7/2017,1.1651,7.8697,13.22,,7.86,
26/7/2017,1.1732,7.911,13.32,,7.85,
27/7/2017,1.1676,7.875,13.31,,7.84,
28/7/2017,1.175,7.9063,13.11,,7.9,
31/7/2017,1.184,7.964,13.01,,7.95,
01/8/2017,1.1801,7.94,12.28,,7.92,
02/8/2017,1.1854,7.9749,11.56,,7.97,
03/8/2017,1.1868,7.9866,12,,7.98,
04/8/2017,1.1768,7.9247,12.23,,7.89,
07/8/2017,1.1793,7.9394,12.29,,7.9238,
08/8/2017,1.1749,7.886,12.41,,7.85,
09/8/2017,1.1757,7.8662,12.43,,7.84,
10/8/2017,1.177,7.8472,12.4,,7.808,
11/8/2017,1.182,7.8868,12.56,,7.86,
14/8/2017,1.1778,7.8794,12.83,,7.8554,
15/8/2017,1.1733,7.8565,12.45,,7.8389,
16/8/2017,1.1768,7.8689,12.23,,7.8299,
17/8/2017,1.1723,7.8346,12.3,,7.8025,
18/8/2017,1.176,7.8555,12.39,,7.8263,
21/8/2017,1.1814,7.881,12.31,,7.87,
22/8/2017,1.176,7.841,12.51,,7.83,
23/8/2017,1.1805,7.8657,12.7,,7.86,
24/8/2017,1.1797,7.857,13.39,,7.8589,
25/8/2017,1.1924,7.9186,12.71,,7.89,
28/8/2017,1.1977,7.9272,12.61,,7.9131,
29/8/2017,1.1972,7.9088,12.63,,7.935,
30/8/2017,1.1881,7.84,12.74,,7.86,
31/8/2017,1.1908,7.856,12.76,,7.85,
01/9/2017,1.1857,7.7814,12.97,,7.779,
04/9/2017,1.1895,7.765,12.76,,7.78,
05/9/2017,1.1912,7.789,12.93,,7.79,
06/9/2017,1.1915,7.7929,12.94,,7.7926,
07/9/2017,1.2021,7.7962,12.87,,7.782,
08/9/2017,1.2033,7.8115,12.88,,7.788,
11/9/2017,1.1951,7.814,13.17,,7.81,
12/9/2017,1.1965,7.821,13.01,,7.811,
13/9/2017,1.1885,7.7813,13.2,,7.775,
14/9/2017,1.1918,7.7952,13.1,,7.78,
15/9/2017,1.1941,7.8215,13.08,,7.826,
18/9/2017,1.1952,7.859,13.1,,7.835,
19/9/2017,1.1992,7.896,13.19,,7.878,
20/9/2017,1.1891,7.833,13.01,,7.885,
21/9/2017,1.1939,7.842,13.08,,7.858,
22/9/2017,1.1952,7.86,13.05,,7.872,
25/9/2017,1.1846,7.833,13.3,,7.836,
26/9/2017,1.1791,7.815,13.25,,7.817,
27/9/2017,1.1743,7.797,13.25,,7.799,
28/9/2017,1.1784,7.8454,13.5,,7.844,
29/9/2017,1.1812,7.8502,13.81,,7.844,
02/10/2017,1.173,7.83,13.81,,7.806,
03/10/2017,1.1742,7.8322,13.81,,7.814,
04/10/2017,1.1759,7.8167,13.81,,7.819,
05/10/2017,1.171,7.7907,13.81,,7.78,
06/10/2017,1.1733,7.8047,13.81,,7.795,
09/10/2017,1.1739,7.7657,13.51,,7.78,
10/10/2017,1.1806,7.7528,12.18,,7.75,
11/10/2017,1.1857,7.794,13.4,,7.798,
12/10/2017,1.1829,7.781,13.71,,7.79,
13/10/2017,1.1822,7.764,14.61,,7.777,
16/10/2017,1.1795,7.7637,13.93,,7.775,
17/10/2017,1.1766,7.772,14.3,,7.782,
18/10/2017,1.1787,7.8071,13.94,,7.806,
19/10/2017,1.185,7.828,14.35,,7.82,
20/10/2017,1.1783,7.8019,13.73,,7.793,
23/10/2017,1.1747,7.795,13.69,,7.79,
24/10/2017,1.1759,7.812,13.69,,7.8,
25/10/2017,1.1812,7.839,13.82,,7.83,
26/10/2017,1.165,7.7513,13.62,,7.76,
27/10/2017,1.1608,7.7154,13.84,,7.6991,
30/10/2017,1.1649,7.7317,13.76,,7.73,
31/10/2017,1.1644,7.7235,13.96,,7.71,
01/11/2017,1.1617,7.6778,14.02,,7.6726,
02/11/2017,1.1656,7.702,14.27,,7.7,
03/11/2017,1.1607,7.702,14.25,,7.7075,
06/11/2017,1.1609,7.69,14.39,,7.6813,
07/11/2017,1.1585,7.694,14.79,,7.6842,
08/11/2017,1.1593,7.689,14.72,,7.6821,
09/11/2017,1.164,7.7376,15.05,,7.7203,
10/11/2017,1.1663,7.769,15.94,,7.7523,
13/11/2017,1.1665,7.7663,16.19,,7.7456,
14/11/2017,1.1796,7.8284,16.2,,7.79,
15/11/2017,1.1791,7.8192,15.99,,7.8184,
16/11/2017,1.1769,7.806,16.01,,7.8033,
17/11/2017,1.1793,7.8275,16.02,,7.8096,
20/11/2017,1.1732,7.797,15.95,,7.7856,
21/11/2017,1.1737,7.7762,15.7,,7.78,
22/11/2017,1.182,7.7981,15.1,,7.7932,
23/11/2017,1.185,7.7944,15.36,,7.7935,
24/11/2017,1.193,7.8592,15.27,,7.8674,
27/11/2017,1.1896,7.848,14.93,,7.8701,
28/11/2017,1.1839,7.823,15.14,,7.8494,
29/11/2017,1.1847,7.832,14.98,,7.8409,
30/11/2017,1.1902,7.8692,14.88,,7.8796,
01/12/2017,1.1889,7.8415,14.95,,7.8462,
04/12/2017,1.1864,7.852,15.33,,7.8324,
05/12/2017,1.1824,7.825,15.26,,7.8321,
06/12/2017,1.1795,7.804,15.17,,7.79,
07/12/2017,1.1771,7.798,15.19,,7.8,
08/12/2017,1.1764,7.7915,15.16,,7.7845,
11/12/2017,1.1768,7.7922,15.33,,7.79,
12/12/2017,1.174,7.7795,15.49,,7.76,
13/12/2017,1.1825,7.819,15.24,,7.78,
14/12/2017,1.1777,7.78,15.21,,7.78,
15/12/2017,1.1752,7.7646,15.19,,7.7805,
18/12/2017,1.1781,7.7862,15.05,,7.8,
19/12/2017,1.1838,7.8206,15.19,,7.8,
20/12/2017,1.1869,7.7907,15.32,,7.8,
21/12/2017,1.1873,7.7957,15.38,,7.811,
22/12/2017,1.1857,7.7844,15.45,,7.7787,
25/12/2017,1.1868,7.7725,15.6,,7.7632,
26/12/2017,1.1858,7.7562,15.62,,7.7651,
27/12/2017,1.1886,7.7913,15.63,,7.8006,
28/12/2017,1.1941,7.7965,15.52,,7.8015,
29/12/2017,1.1996,7.8145,15.68,,7.7991,
01/1/2018,1.2008,7.8145,15.68,,7.7991,
02/1/2018,1.2057,7.8389,15.23,,7.8099,
03/1/2018,1.2012,7.8037,15.29,,7.8031,
04/1/2018,1.2067,7.833,15.02,,7.83,
05/1/2018,1.2028,7.8038,14.7,,7.8077,
08/1/2018,1.1965,7.7746,15.01,,7.7721,
09/1/2018,1.1935,7.801,15.29,,7.7844,
10/1/2018,1.1945,7.792,15.42,,7.7997,
11/1/2018,1.2031,7.8081,15.3,,7.8285,
12/1/2018,1.2185,7.8728,15.33,,7.84,
15/1/2018,1.2261,7.8847,15.19,,7.89,
16/1/2018,1.2259,7.8911,15.34,,7.88,
17/1/2018,1.2184,7.838,14.76,,7.87,
18/1/2018,1.2237,7.858,14.98,,7.8628,
19/1/2018,1.222,7.821,14.95,,7.8384,
22/1/2018,1.226,7.85,15.14,,7.8436,
23/1/2018,1.2297,7.868,15.07,,7.8641,
24/1/2018,1.2406,7.877,14.99,,7.8851,
25/1/2018,1.2395,7.845,14.99,,7.9155,
26/1/2018,1.2419,7.8556,14.57,,7.86,
29/1/2018,1.2381,7.847,14.93,,7.8432,
30/1/2018,1.24,7.849,15.44,,7.8505,
31/1/2018,1.242,7.818,15.14,,7.84,
01/2/2018,1.2508,7.868,14.85,,7.837,
02/2/2018,1.246,7.8647,14.97,,7.8216,
